"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"
"13282"	"ENSG00000102218"	3.8139378	0.2561214	1.7414858	0.4621786001014	0.6426006	0.06241	0.3353074	0.5020232
"13283"	"ENSG00000112234"	1.5388144	1.50666042	0.9361886	0.86826314	0.7933638	0.0999162	1.6212086	0.1837419246
"13284"	"ENSG00000111052"	0.0996383333333333	0.3720904	0.244147333333333	0.0298736	0.0655213333333333	0.0066206	0.102539066666667	0.516825
"13285"	"ENSG00000177989"	0.0391050571428571	0.143571357142857	0.00895548571428571	0	0	0.00812601428571428	0.231293857142857	0.344298228571429
"13286"	"ENSG00000283434"	0	0	0	0	0	0	0	0.1454355
"13287"	"ENSG00000164304"	0.25451175	0.040860775	0.189387	0.2389409315	0.153571	0.211652	0.0298478	1.202649225
"13288"	"ENSG00000146457"	8.93782985714286	2.74068745542857	5.88722585714286	4.91771742857143	5.75905871428571	0.837362285714286	2.60411971428571	3.12263981428571
"13289"	"ENSG00000284638"	1.098255	1.95039	1.35393	2.1979625	0.86329	0	1.2184445	0
"13290"	"ENSG00000151365"	0.1172635	10.7242595	0.57521	0.1117973	0.02956995	0.07725785	13.334238	1.13195
"13291"	"ENSG00000132781"	0.656111	0.312653671428571	1.00505785714286	1.22731528571429	1.30622085714286	0.753712919028571	0.359176771428571	0.627882185714286
"13292"	"ENSG00000266964"	1.68358629411765	93.0567002352941	16.0596676470588	0.0516297058823529	0.0627088235294118	0.503456315411765	72.8221311764706	3.68728405882353
"13293"	"ENSG00000136250"	3.987666	0.071706	6.089562	0.013639125	0.0112943	0	0.02769425	1.21865125
"13294"	"ENSG00000164530"	0.8312235	6.0307755	2.3761195	0.1431893	0.1845476	0.15988605	5.1374325	1.33542595
"13295"	"ENSG00000115507"	0.00862466666666667	0.00646826666666667	0.0265023333333333	0.00603623333333333	0.0249821	0	0.00736243333333333	0.0266597333333333
"13296"	"ENSG00000130487"	0	0.0068019	0	0	0.0052616	0.01118425	0.01176965	0.809095
"13297"	"ENSG00000141968"	4.6255012	0.116599	7.65936040038	0	0	0.0204634	0.1225867	3.683822001646
"13298"	"ENSG00000217442"	0	0.150138	0	0	0	0	0	0.829855
"13299"	"ENSG00000168772"	0.16262066	0.00918518	0.29319656	0.0886452	0.14649508	0.02249428	0.04147538	0.11313832
"13300"	"ENSG00000172680"	0	0	0.0689961	0.0795013	0.130821	0.0331508	0	0
"13301"	"ENSG00000160716"	0.1484819	0.0700572	0.103019333333333	0.0890210333333333	0.0746236666666667	0.0170499666666667	0.0261576333333333	0.1527485
"13302"	"ENSG00000181472"	2.931182	1.17750033333333	2.29834633333333	0.943040033333333	1.35829393333333	0.229668	0.678905	0.989611
"13303"	"ENSG00000124784"	2.05384828571429	0.387822878571429	1.50281207142857	1.55523114285714	1.2277481	0.208510485714286	0.3994955	1.49645892857143
"13304"	"ENSG00000154957"	4.15554	1.05894	2.94866	2.25781	2.149945	0.32282146	0.776805	1.103442565
"13305"	"ENSG00000100664"	9.54415823529412	2.94987318823529	3.49128829411765	5.04164888235294	4.94440461176471	0.528568423529412	2.88317658823529	2.15156893570588
"13306"	"ENSG00000248098"	11.18445	50.471	19.46515	14.6811	11.6279	0.95234500079	36.0978	5.54407
"13307"	"ENSG00000103647"	0.234256857142857	0.848112885714286	0.346683071428571	0.0719915714285714	0.0652025857142857	0.0209724142857143	0.693043714285714	0.807677714285714
"13308"	"ENSG00000283586"	0	0.731448	0.141341	0	0	0	0.225107	0.11163
"13309"	"ENSG00000137075"	0.892886235294118	0.356832295588235	0.5979154	0.385448588235294	0.375356282352941	0.0479252823529412	0.204570223529412	0.362551766041177
"13310"	"ENSG00000104435"	22.51397825	0.790653	55.513742	1.4962452	2.849540275	0.21128925	0.842425925	1.75288575
"13311"	"ENSG00000169372"	0.8773105	2.47850913333333	0.762231666666667	0.848816466666667	0.5674353	0.0778082	1.92522403333333	0.358625
"13312"	"ENSG00000104722"	10.782498	0.028835	5.0277785	0.02236115	0.1663995	0.038369	0.01980425	0.7795095
"13313"	"ENSG00000154162"	0	0	0	0	0	0.00537793333333333	0	0.0390116666666667
"13314"	"ENSG00000198173"	0	0.0130732333333333	0	0	0	0	0	0.0179731333333333
"13315"	"ENSG00000142192"	29.4933973272727	4.71835066363636	28.1167747272727	19.7044228241	18.8291288545455	0.465770818181818	3.17465063636364	2.60212731846
"13316"	"ENSG00000116198"	2.65608	2.89064966666667	2.20053	2.42973333333333	2.67125933333333	0.416763333333333	2.01706866666667	1.07735333333333
"13317"	"ENSG00000119865"	8.62985666666667	0.507547333333333	6.019658	4.25762366666667	4.483616	0.627101333333333	0.557365	4.16026666666667
"13318"	"ENSG00000147036"	2.87493	0.13948	0.459788	0.499493	0.624411	0.0869482	0.0352629	0.488409
"13319"	"ENSG00000173848"	5.70789142857143	1.10438385714286	4.06408671428571	10.1520157142857	12.6912892857143	3.22610157142857	2.12382064285714	6.37932172857143
"13320"	"ENSG00000156535"	8.948455	0.09002855	0.9630882	1.43381405	1.778394	0.129184	0.0637075	0.58752075
"13321"	"ENSG00000175782"	6.358885	1.3317465	3.918855	4.56255	5.840665	0.518535	0.998265	1.67035
"13322"	"ENSG00000010704"	6.3686875	4.9931325	8.7313	0.8411665	0.6809825	0.003210475	2.664725	0.40980975
"13323"	"ENSG00000177191"	1.45925175	0.7824285	2.17677975	0.07967955	0.140563075	0.02287135	0.33290675	0.33637
"13324"	"ENSG00000119760"	1.8040415	1.0732215	1.14348618333333	1.4165941	1.6216094	0.50667675	0.861889833333333	1.16595038333333
"13325"	"ENSG00000277586"	24.733	0	15.7976	0	0.0760167	0.0262671	0	1.41779
"13326"	"ENSG00000163006"	0.904779	0.1634068	0.4788625	0.5755715	0.897351	0.2776755	0.1106894	2.330693
"13327"	"ENSG00000115956"	11.7704533333333	0.155508333333333	6.81940766666667	0.084028	0.124054	0.0128490666666667	0.156357	1.38678
"13328"	"ENSG00000162779"	0.101969636363636	0.0626810627272727	0.0524234545454545	0.143850636363636	0.0746736	0.259623227272727	0.0460882727272727	0.773262809090909
"13329"	"ENSG00000139155"	0	0.0183203333333333	0.00305496666666667	0	0.0116635166666667	0.0124778833333333	0.0265455	0.0333282333333333
"13330"	"ENSG00000116039"	0	0	0	0.00896503333333333	0.00370091666666667	0	0.0194707166666667	0.0595417666666667
"13331"	"ENSG00000181690"	1.82636275	0.103082425	0.25866015	0.443797825	0.400536	0.004789025	0.05371075	0.18918725
"13332"	"ENSG00000177034"	4.77493	1.219147	1.384395	0.9267082	1.00289056666667	0.047769	1.22267466666667	0.326077666666667
"13333"	"ENSG00000185838"	0.574852727272727	0.312552363636364	0.540614909090909	0.225328254545455	0.332803218181818	0.0940425927272727	0.314147618181818	0.613325181818182
"13334"	"ENSG00000254413"	8.625198	3.3298972	6.654195	16.45210460465	13.4508318	7.7233318	2.86165958	12.3052897
"13335"	"ENSG00000110047"	10.08627675	3.078924125	9.0361825	10.03723425	10.017251	1.3719275	1.68342835	1.58756125
"13336"	"ENSG00000056487"	0.700286683333333	0.44764165	0.377523633333333	0.204494483333333	0.08318815	0.0712960333333333	0.431370333333333	0.146404
"13337"	"ENSG00000180376"	4.77656666666667	0.762792	1.574202	3.64348766666667	2.56143666666667	0.8425905	0.938813	1.04077
"13338"	"ENSG00000157379"	25.2098025	6.812630925	18.64664075	8.003769	8.79036705	1.4477365	6.66256675	2.4803325
"13339"	"ENSG00000205560"	0.986662	30.0786775	0.46745325	0.26400125	0.26075225	0.18802275	21.69294175	0.576075
"13340"	"ENSG00000010404"	7.96025	1.78266	6.40333445	2.69541	3.6285	0.2136775	1.6216	0.85149
"13341"	"ENSG00000174804"	2.53024	13.8614	2.18224	0.327366	0.248331	0.12832	9.02983	0.523162
"13342"	"ENSG00000099308"	1.698061	0.428152818181818	2.97885638181818	2.49244314545455	2.068371	0.277741762454545	0.160256090909091	0.277042909090909
"13343"	"ENSG00000197580"	3.99169	0.258898	4.97576	0.335011	0.722979	0.022195	0.190771	0.28297
"13344"	"ENSG00000135316"	7.89176075	1.14846470833333	3.65913	2.50334309166667	3.26610898333333	0.497173625	0.976698231166667	1.005118
"13345"	"ENSG00000127993"	1.9392522	1.1671424	0.8569132	1.0945884	0.9990276	0.304886	0.8969852	0.643006
"13346"	"ENSG00000122861"	75.0005835	4.976315	44.9103316	37.40005	33.9053	2.40535	6.0799115	7.9898
"13347"	"ENSG00000135930"	11.082921375	3.59169625	8.287968875	8.457669225	10.040623625	3.0473471875	2.530109875	8.793145375
"13348"	"ENSG00000137757"	6.94056614285714	0.595258385714286	4.45436042857143	5.71380971428571	3.85972	0.908160571428571	0.283523457142857	3.50217057142857
"13349"	"ENSG00000130725"	14.316862625	14.84510875	18.399770375	28.61069375	23.305432375	1.885364125	10.68169675	2.99012375
"13350"	"ENSG00000150782"	5.436625	0.21017275	4.17837	3.01400125	3.5480375	0.3968865	0.301598375	0.688409
"13351"	"ENSG00000163577"	3.99785	0.318298	1.85237	0.73419	1.08959	0.0885301	0.289567	0.224871
"13352"	"ENSG00000165125"	0.0087549	0	0.0105877333333333	0	0	0	0.0353256676933333	0.0113260333333333
"13353"	"ENSG00000140691"	3.101265	2.64569	3.417235	2.42044	2.48443	0.50849	1.71672	0.880995
"13354"	"ENSG00000095066"	4.0810525	0.8544035	2.64965975	4.2592095	3.16794025	0.9161283	0.590486	3.5715775
"13355"	"ENSG00000127980"	1.35481169285714	0.549617035714286	0.578314	0.996501022785714	0.992609653428571	0.222976985714286	0.591670214285714	2.28193765571429
"13356"	"ENSG00000116218"	0.04971205	0	0.0515715	0.0085067	0.00705365	0	0	0.08224885
"13357"	"ENSG00000175130"	144.959	1.67161	158.768	52.5934	84.6549	7.7322	1.25421	25.5496
"13358"	"ENSG00000134249"	0.04631645	0	0.027541155	0.0640298	0.01868865	0.01944675	0	0.0730825
"13359"	"ENSG00000116299"	0.00708851428571429	0.00489753714285714	0.00105691571428571	0	0.00215848571428571	0.154919381428571	0.0215632571428571	1.51598457142857
"13360"	"ENSG00000134193"	0	0	0	0.0645016	0.263947	0.106464	0	0.622186
"13361"	"ENSG00000163217"	0	0	0	0	0	0	0	0
"13362"	"ENSG00000150783"	0.0586035	0	0	0	0	0	0	0
"13363"	"ENSG00000185122"	3.87993378125	2.4599346875	3.5247261875	9.0120135375	7.17887535625	2.652663925	1.56796231875	2.2257381
"13364"	"ENSG00000163946"	3.91044775	0.967745575	1.973268875	2.536663875	1.822418525	0.4814743	0.97451125	0.9843465
"13365"	"ENSG00000151779"	1.6298584	1.41590508	1.39012484	2.6232818	1.5917294	0.293115	1.03591588	0.6694595
"13366"	"ENSG00000107372"	18.120654	26.1684182	7.1000422	12.26657	11.3051702	1.911402	27.367992	12.8616584
"13367"	"ENSG00000110799"	2.58284998181818	7.3657991	2.27920442963636	0.00418713454545455	0.0393099536363636	0.0192072018181818	3.52218237272727	0.810394236363636
"13368"	"ENSG00000145016"	2.39538433333333	1.76249388888889	2.08173377777778	1.15878322222222	1.39094944444444	1.23380937777778	1.61703620936667	2.36476100456667
"13369"	"ENSG00000204580"	1.10785333333333	0.805545608333333	1.40048591666667	1.01118801666667	1.16198565833333	0.0863872509833333	0.461953755833333	0.132437833333333
"13370"	"ENSG00000177932"	3.47041	0.219631	1.3291755	1.27386175	0.910466	0.03576025	0.60156975	0.239401
"13371"	"ENSG00000130385"	0.1019	0	0.253782	0	0	0	0	0
"13372"	"ENSG00000137821"	1.1774272	0.1251288684	0.70642002	0.59311521	0.71881153	0.0677498	0.0942093100797	0.3018931
"13373"	"ENSG00000283267"	11.1675	0.109044	7.5089	6.00157	8.35768	0.615458	0.0446808	0.921235
"13374"	"ENSG00000187837"	57.6208	115.952	36.2484	14.4614	19.9863	1.96204	137.773	19.8533
"13375"	"ENSG00000100749"	4.35132666666667	0.519447166666667	3.154831796	3.182313	2.96670383333333	1.13166033333333	0.485960666666667	0.853707666666667
"13376"	"ENSG00000215012"	2.83726	0.953623	2.00473	0.645635	1.17285	0.396481	0.725999	0.755833
"13377"	"ENSG00000010310"	0.05914635	0.00495915	0.019841325	0.0159897	0.003782975	0.003940975	0.065024875	0.256111
"13378"	"ENSG00000155906"	3.63727288888889	3.50697622222222	3.42623622222222	5.951027	4.90161377777778	3.47447564444444	4.09123	5.15624222222222
"13379"	"ENSG00000243244"	2.78571842857143	0.252087	0.598216571428571	0.622468142857143	1.71433485714286	0.296768142857143	0.217831571428571	0.266727
"13380"	"ENSG00000164002"	3.4889625	0.19282	2.385754	2.1589525	2.74976825	0.15669575	0.400956475	0.7907
"13381"	"ENSG00000134884"	16.6304275	7.8780675	9.543625	5.548816	6.3005615	1.4348525	6.98393025	8.29203325
"13382"	"ENSG00000024422"	23.48825	13.0678	21.825329	15.43335	23.0924	2.184195	9.59225	2.860195
"13383"	"ENSG00000023191"	29.202714	8.67577	22.0570046	20.62592	29.09794332	5.4715252	6.6611542	9.803568
"13384"	"ENSG00000116679"	32.385774	5.6724998	13.0867774	5.0314436	6.3008168	0.9285534	5.7019714	4.4159196
"13385"	"ENSG00000087470"	5.75064514285714	2.87237428571429	3.76977671428571	3.36004658571429	3.2494754	0.396742785714286	2.85591971428571	0.753758142857143
"13386"	"ENSG00000111110"	0.93968375	0.05640675	0.58598425	0.16769025	0.29476	0.0687104875	0.0806682375	0.4552003125
"13387"	"ENSG00000100226"	2.87450322222222	1.94575622222222	3.37203787777778	2.85911733333333	3.12370122222222	0.447042777777778	1.6614	1.55805422222222
"13388"	"ENSG00000234127"	2.3754226	1.2531358	2.9222651	3.4627687	2.6978004	0.35855788	0.7541554	0.8202756
"13389"	"ENSG00000180233"	3.20746	1.22319333333333	3.02895666666667	1.24339	1.26917	0.322068333333333	1.42613	1.17131233333333
"13390"	"ENSG00000171497"	24.9876033333333	6.411699	11.7912193333333	24.6915883333333	20.8030916666667	2.4110331	7.5420005	4.1179245
"13391"	"ENSG00000106443"	1.48169418181818	0.611041163636364	0.957386163636364	1.28760527272727	1.43381009090909	0.834630636363636	0.953184363636364	2.95936818181818
"13392"	"ENSG00000187815"	0.47924425	0.26526775	0.190524	0.08633475	0.123898975	0.18694025	0.196683875	0.60153925
"13393"	"ENSG00000184486"	0.031113	0.0711896	0.00989444	0.00903902	0	0.0299158	0.0512966	0.773047
"13394"	"ENSG00000174599"	2.5314	0.0298644	2.76698	5.09317	5.07099	0.382958	0	1.11417
"13395"	"ENSG00000006118"	25.52495	2.226895	18.52525	15.3505	17.552305	1.9883345	1.3445335	5.629765
"13396"	"ENSG00000197774"	1.164682125	0.85272375	1.495709	2.021120625	2.035743125	0.2004094	0.69423275	0.31376875
"13397"	"ENSG00000047597"	1.06209	1.64573	0.699358	0.364994	0.85383	0.0865982	1.56022	0.220343
"13398"	"ENSG00000196588"	2.9493684	1.0178164	2.11570342	2.6762546	2.9215201	0.36765410149	0.79757928	1.757363772
"13399"	"ENSG00000120832"	3.17862	2.1557985	1.3644875	3.10759	2.085798	0.224131	2.08178025	0.82911525
"13400"	"ENSG00000134057"	8.79992	0.0110019571428571	5.39731642857143	3.21398714285714	4.58525542857143	0.431135828571429	0	0.714805142857143
"13401"	"ENSG00000175550"	33.03170778	110.9267201	48.7791076	89.169944	88.620511	18.2454869	89.541441	32.798853
"13402"	"ENSG00000104067"	4.28878085714286	1.189738	1.802263	2.41079257142857	2.48296985714286	0.104901571428571	1.1372	0.688321585714286
"13403"	"ENSG00000120675"	3.21937333333333	4.74383333333333	3.61116	3.39769333333333	4.13313333333333	0.826916333333333	8.41542333333333	3.88820333333333
"13404"	"ENSG00000151135"	11.66105	1.431025	4.56484	4.252485	7.1623	1.069385	2.036595	6.15775
"13405"	"ENSG00000135540"	0.554102444444444	0.111568444444444	0.182265866666667	0.199628888888889	0.193153011111111	0.0210596666666667	0.156044333333333	0.123240222222222
"13406"	"ENSG00000110446"	5.082874	0.109730225	6.63567575	0.0064945	0.004802075	0.0050353	0.084226475	0.44729325
"13407"	"ENSG00000119946"	0	0.0166095	0.0071387	0	0.0019368225	0.00340855	0.00430005	0.036357
"13408"	"ENSG00000163331"	0	0	0.4009585	0.05728	0.0630355	0.784105	0	3.779715
"13409"	"ENSG00000179902"	0.241985	0	0.117705	0.950854333333333	0.034045	0	0	0.094042
"13410"	"ENSG00000072736"	2.23734338571429	0.609218657142857	1.2662661	0.830463628571429	1.02611831428571	0.267200957142857	0.701711657142857	0.558894971428571
"13411"	"ENSG00000160584"	4.97406571435743	1.77198992857143	3.34969075714286	2.7150481	3.57922805714286	0.454599285714286	0.990631428571429	1.42647171428571
"13412"	"ENSG00000186480"	18.76913	1.9173195	9.024895	9.1012295	19.907465	2.3667	3.3379	4.307975
"13413"	"ENSG00000164683"	0.6798925	1.443441	0.35147475	0.010364925	0.01720425	0.004436375	0.55249375	0.0804185
"13414"	"ENSG00000130165"	23.901832	9.227985	23.6120902	13.3183576	17.899544	2.4438804	7.7103482	3.6689828
"13415"	"ENSG00000162032"	3.89491333333333	3.10729033333333	2.50390725555556	1.88030411111111	2.34114	0.279651890311111	2.15483287777778	0.642800666666667
"13416"	"ENSG00000133106"	5.59210566666667	0.0973276666666667	11.0999333333333	0.038683	0.0640666666666667	0.0419573333333333	0.161431333333333	0.679156666666667
"13417"	"ENSG00000165195"	0.973086333333333	0.117600888888889	0.435168111111111	0.345549777777778	0.347105412222222	0.0940602222222222	0.106177777777778	0.0652892486888889
"13418"	"ENSG00000135482"	3.777954	1.60644575	2.13192875	1.3260095	1.78650475	0.24337575	0.88882375	1.49437
"13419"	"ENSG00000165115"	0.024256125	0.00533055	0.21601275	0.147816175	0.086613125	0.003346425	0.0634973275	0.816145
"13420"	"ENSG00000158352"	0.6260083	1.00748333333333	0.214426	0.188866	0.339078	0.0511423333333333	0.455983333333333	0.295229333333333
"13421"	"ENSG00000141030"	9.581149375	9.416325375	5.6988455	9.9298445	9.201966125	1.234766425	10.7736255	7.99937125
"13422"	"ENSG00000157259"	22.1334675	8.0269375	14.6865825	19.08542	25.927785	3.819949	6.27840175	6.70972125
"13423"	"ENSG00000063169"	1.347835	0.8476115	1.25417275	1.94982375	1.54046425	0.2628775	0.371439	0.56350175
"13424"	"ENSG00000165501"	2.90188	0	3.34856733333333	1.48717933333333	3.60524	0.162963333333333	0	4.14202233333333
"13425"	"ENSG00000139641"	9.816254	4.2697822	8.4029426	2.7025644	2.4267681	0.193362012	2.07431058	1.460095
"13426"	"ENSG00000100526"	7.69391025	0.2391005	8.20753	8.50657125	9.863776	4.61407425	0.058149425	7.29359275
"13427"	"ENSG00000164303"	0.0050871	0.099714	0.118362666666667	0.00339538333333333	0.0159021166666667	0.0088661	0.0328188666666667	0.2097265
"13428"	"ENSG00000073464"	2.21795598	1.31061572	1.32849087	0.437631	0.70340494	0.23688065	1.41051522	0.93588366
"13429"	"ENSG00000186648"	0.0615780833333333	0.0634560416666667	0.109332196666667	0.122041617195	0.120163499166667	0.022249	0.0425836416666667	0.17513005
"13430"	"ENSG00000198876"	26.5791	14.1187	21.2866	10.2837	14.2013	1.52102	11.5464	6.7819
"13431"	"ENSG00000180543"	3.57669	0.13948	0.555944	0.15024	0.291126	0	0.199658	0.316409
"13432"	"ENSG00000168917"	1.732215	0.72282	1.332885	0.2879415	0.193163	0.0154062	0.64458	0.0743315
"13433"	"ENSG00000164951"	2.77791666666667	3.711084	1.8295235	0.64637	1.16665268883333	0.115992675	3.46278050208333	0.317982166666667
"13434"	"ENSG00000103037"	3.90389683333333	3.031119	4.690215	7.9255385	5.91065166666667	3.16694116666667	1.77509166666667	3.635925
"13435"	"ENSG00000242612"	5.767886	1.0273616	3.238574	4.863397	5.3134378	0.386472	0.634188	1.457958
"13436"	"ENSG00000145832"	0.0676086	0.0338003	0.091753	0.0153716	0	0.0265502	0.0137993	0.327746
"13437"	"ENSG00000103067"	0.00945252222222222	0.0181521111111111	0.0013999	0.0939583333333333	0.0534397111111111	0.00675451111111111	0.0206266044444444	0.923365111111111
"13438"	"ENSG00000156475"	0.00654075	0.0255556866666667	0.00683238333333333	0	0.00740115	0.0453968833333333	0.0372586666666667	0.244104466666667
"13439"	"ENSG00000123240"	1.1598276	7.581942	0.7230308	1.1098276	1.3577846	0.257046	4.307273	0.5897444
"13440"	"ENSG00000204610"	0.044535	0.0898104	0.0924865333333333	0	0	0.0891053333333333	0.0277158333333333	0.058767
"13441"	"ENSG00000205858"	0	0	0	0	0	0	0	0
"13442"	"ENSG00000006611"	0	0.434195444444444	0.0069468	0	0	0.00957152222222222	0.271255444444444	0.0184382222222222
"13443"	"ENSG00000151364"	0.0811381666666667	0.00952091666666667	0.1402295	0.0170284833333333	0.0109491	0.0780248333333333	0.0232718333333333	0.273900337253333
"13444"	"ENSG00000138663"	9.18336085714286	6.81036332857143	5.90787171428571	4.01617128571429	6.21747424285714	0.651161857142857	6.73881857142857	3.32679114285714
"13445"	"ENSG00000103174"	6.53071	2.897935	11.65344	7.765326	8.2473555	0.30103575	1.8266725	2.3188625
"13446"	"ENSG00000110721"	1.57565723571429	0.265744228571429	1.11255582142857	11.7789288571429	2.67892319285714	0.886954878571429	0.177709828571429	1.87976338571429
"13447"	"ENSG00000100479"	3.094088	0.1568686	1.027952	1.7262224	2.6725468	0.5786004	0.061524	0.7698766
"13448"	"ENSG00000143756"	3.523	1.341946	1.4064396	1.508498	2.007514	0.188075612	0.9631636	0.7582455746
"13449"	"ENSG00000205309"	4.174596	3.14073	4.9536819	2.5537275	2.4310285	0.3741995	2.499012025	0.90324925
"13450"	"ENSG00000141873"	3.5209028	2.662088	2.092458	1.626152	1.9320132	0.371634	1.876988	1.62075714
"13451"	"ENSG00000113722"	0	0	0.0260643	0.0300442	0	0.025078	0	0.126353
"13452"	"ENSG00000147647"	0.10975125	0.013701575	0	0.176522325	0.270265325	0.0275245	0	0.2130615
"13453"	"ENSG00000138834"	3.78109885714286	1.5612310047691	2.68160754596714	8.31021835952381	4.95453582119048	0.722110428577381	0.871587514285714	0.840349780964667
"13454"	"ENSG00000068305"	3.87854090833333	1.8940056875	2.33596791666667	1.58606541666667	1.42012058338367	0.09835655	1.59028539166667	0.365345833333333
"13455"	"ENSG00000179456"	3.56619583333333	3.21699583333333	1.79923691666667	1.40292258333333	0.903203916666667	0.243234	2.80330083333333	0.693110416666667
"13456"	"ENSG00000174695"	7.519779	1.06665733333333	5.393492	2.83476136666667	4.06617066666667	0.356029333333333	1.4223767	1.80015666666667
"13457"	"ENSG00000125149"	2.009862	1.31990083333333	1.27610433333333	0.686186605	0.9842375	0.151720333333333	1.31591516666667	0.625050333333333
"13458"	"ENSG00000119125"	5.96676473333333	2.245687	3.29092066666667	0.153547333333333	0.295603	0.0443903333333333	0.8994484	0.420406666666667
"13459"	"ENSG00000176076"	0.251402	0.685461	1.81814	0	0.0293823	0	0.392504	0.0502511
"13460"	"ENSG00000116525"	0.483867	0.39094055	0.4851532	0.105813	0.1723735	0.03361245	0.1422218	0.2843425
"13461"	"ENSG00000250510"	2.359195	0.191680225	1.7786825	3.83633225	2.75843825	0.5833215	0.3837565	0.26465675
"13462"	"ENSG00000178623"	2.23779716666667	0.911817166666667	0.7740615	0.0589877166666667	0.1985501	0.00617261666666667	0.677520883601667	1.47874516666667
"13463"	"ENSG00000164080"	1.56542950216	0.49260075	0.60570895	0.60600125	0.717352725	0.817806075	0.219569475	2.851254
"13464"	"ENSG00000038427"	7.153266	0.0901369222222222	5.047823084	4.087281	6.75822633908889	1.1605107	0.191021	3.04776327854333
"13465"	"ENSG00000010610"	0.35523264	0.06030872	0.82443	0.02861994	0.04966124	0.00295098	0.02594568	0.6165562
"13466"	"ENSG00000165506"	5.518265	1.919685	2.715905	1.871645	2.6258	0.619118	1.266915	0.698525
"13467"	"ENSG00000091664"	0	0	0.008133	0	0.00773565	0	0	0.49972425
"13468"	"ENSG00000198793"	2.93203	2.009584425	2.3012325	4.1928325	4.615045925	0.4006205	0.860415	0.818562
"13469"	"ENSG00000163635"	0.772708555555556	0.645511222222222	0.435455666666667	0.269522777777778	0.157733766666667	0.0335074444444444	0.415022777777778	0.191392888888889
"13470"	"ENSG00000073282"	0.039071875	0.61596282825	0.124705163325	0.01002242375	0.019251525	0.0069635875	0.480591	0.022975043125
"13471"	"ENSG00000100823"	32.2781	8.2531325	22.5862575	18.69942625	25.959055	2.338867	6.52156975	3.1196395
"13472"	"ENSG00000121931"	2.36284683333333	0.6779625	1.0162704	2.02697560833333	1.62849345833333	0.246671624166667	0.830601166666667	0.350692333333333
"13473"	"ENSG00000165502"	443.47379	205.63012	246.170766666667	268.860003333333	267.712003333333	29.7437046666667	203.381311666667	103.15132
"13474"	"ENSG00000149212"	2.73602014285714	0.1699469	1.12792101428571	0.632892114285714	1.04791711428571	0.109436	0.177008785714286	0.633360142857143
"13475"	"ENSG00000122068"	6.38613090909091	2.48503581818182	1.74748309090909	1.237196	1.54273945454545	0.129454272727273	1.92483009090909	0.282023636363636
"13476"	"ENSG00000143147"	1.979801	0.1155069	0.9189877	0.7979225	0.972873	0.3369763	0.1751353	1.0727985
"13477"	"ENSG00000168282"	80.8792	5.66273	25.5635	9.4362	15.981	2.193	4.05466	5.66497
"13478"	"ENSG00000147535"	7.34751206666667	0.90389316	6.67909531453333	4.57533283333333	3.87360773333333	0.43610119908	0.69330924	0.502879266666667
"13479"	"ENSG00000273703"	1.16019	1.34539	0.681942	1.02483	0.31893	0.626916	0.169526	3.19331
"13480"	"ENSG00000179021"	4.757835	9.52321	7.44172	5.43171	5.71317	0.7560415	11.935455	4.6615
"13481"	"ENSG00000007174"	0	0	0.02936975	0.000594723333333333	0	0	0.00260415	0.0342378833333333
"13482"	"ENSG00000130475"	0.204803083333333	0.0204041516666667	0.647607833333333	0.00411875833333333	0.0339824083333333	0	0.0142414716666667	0.182732333333333
"13483"	"ENSG00000119777"	7.303791	2.60895385714286	5.94004085714286	6.94936728571429	6.64327971428571	1.33308535714286	1.95036414285714	3.16031071428571
"13484"	"ENSG00000102575"	44.0762466666667	0.234345333333333	12.8312683333333	0.61705	0.526874	0.993120774333333	0.6119525	1.77064234833333
"13485"	"ENSG00000165288"	0.786161	0.064476516	0.1545914	0.085347	0.10200652	0.0118403	0.08965238	0.1994656
"13486"	"ENSG00000147677"	126.379034	35.80542425	105.0152325	289.3681625	232.392318	21.126625	28.40615	36.73522525
"13487"	"ENSG00000143514"	2.17159033333333	1.393578	1.09892333333333	2.43957666666667	2.37923333333333	0.290009666666667	0.587756666666667	0.87855
"13488"	"ENSG00000167311"	0.066565	8.94554	0.48030482	0.01521736	0.01245772	0.045943	8.3676766	0.388349
"13489"	"ENSG00000175105"	2.341826	1.99042	1.3077575	0.70021	1.103493	0.178173	1.95249	0.463723
"13490"	"ENSG00000268089"	0.0155855	0.0221143	0.00477827	0.00534405	0	0.0312486	0.04063955	0.2121915
"13491"	"ENSG00000185176"	0	0	0	0	0	0	0	0
"13492"	"ENSG00000203872"	0	0	0	0	0	0	0	0
"13493"	"ENSG00000152214"	0	0.00992325	0	0	0.012817425	0	0	0.08187675
"13494"	"ENSG00000100228"	0.330069875	0.04554875	0.160986625	0.55752575	0.56278225	0.0647605	0.0337977625	0.166251625
"13495"	"ENSG00000077254"	4.28934690909091	1.27030290909091	1.47705390909091	2.02887180909091	1.82834036363636	0.152946636363636	1.20224541818182	0.630343708181818
"13496"	"ENSG00000165782"	6.44962664545455	2.14213145454545	5.48524536363636	2.12203418181818	3.85186063636364	0.2868342	1.27235609090909	0.469557545454545
"13497"	"ENSG00000117676"	2.42037244444444	1.08706711111111	4.0118273	0.406820391444444	0.465374111111111	0.205019888888889	0.444449666666667	0.936566222222222
