"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"	"expression_1.x"	"expression_2.x"	"expression_3.x"	"expression_1.y"	"expression_2.y"	"expression_3.y"
"127"	"ENSMUSG00000001039"	4.60198333333333	1.49799951006667	4.14949066666667	12.3097845	10.3335335	1.5004675	1.21560783333333	2.30957116666667	7.773	7.45059	7.52203	7.773	7.45059	7.52203
"128"	"ENSMUSG00000001052"	5.98211033333333	1.69085811111111	4.57625911111111	7.48306873333333	6.37926033333333	0.549600655555556	1.29864364444444	1.57700877777778	5.51688	5.551065	5.39585	5.51688	5.551065	5.39585
"129"	"ENSMUSG00000001053"	4.07466066666667	2.002844	2.67936733333333	0.726460333333333	1.033257	0.163210333333333	0.918586733333333	0.560576666666667	6.36488	6.18057	6.04215	6.36488	6.18057	6.04215
"130"	"ENSMUSG00000001054"	6.9870625	3.366135	7.48140725	5.63274275	5.68086725	0.74154375	2.906337	1.8207595	7.8882	7.52109	7.73315	7.8882	7.52109	7.73315
"131"	"ENSMUSG00000001056"	98.99395	23.18311	81.8062	64.41125	65.77235	11.244355	20.36702	13.69139	8.61454	8.32341	8.399425	8.61454	8.32341	8.399425
"132"	"ENSMUSG00000001062"	1.88313576961538	0.982710131076923	2.49606423076923	1.18148684615385	1.11186115384615	0.1143909	0.461241367384615	0.0979467615384615	4.59274666666667	4.64462666666667	4.59727333333333	4.59274666666667	4.64462666666667	4.59727333333333
"133"	"ENSMUSG00000001065"	3.81258675	1.806699625	3.31656125	2.246348875	1.7617375	0.304905	0.7220115	0.16666125	5.104855	5.264055	5.3105975	5.104855	5.264055	5.3105975
"134"	"ENSMUSG00000001082"	4.45770680952381	0.760371904761905	3.85715647142857	11.3122097142857	9.57183680952381	4.47550122857143	0.280377571428571	4.72595814761905	6.73751	6.78807	6.70282	6.73751	6.78807	6.70282
"135"	"ENSMUSG00000001089"	1.83865091428571	0.599852142857143	1.121917	0.567421142857143	0.596322	0.221912064571429	0.267213714285714	0.610208571428571	8.360225	8.309785	8.37344	8.360225	8.309785	8.37344
"136"	"ENSMUSG00000001098"	13.8101885714286	2.17923185714286	5.63911671428571	7.20432555714286	10.9275655714286	3.19197142857143	1.25031028571429	2.75944542857143	9.13315	9.12251	8.70362	9.13315	9.12251	8.70362
"137"	"ENSMUSG00000001100"	7.48132666666667	7.767905	6.33036116666667	8.41660866666667	8.992154	1.02089323333333	5.34593483333333	1.12282166666667	7.198395	7.354635	7.135355	7.198395	7.354635	7.135355
"138"	"ENSMUSG00000001105"	27.417582	5.243212	22.62783	13.314585184	17.568956	1.2868822	5.279188	5.8475054	9.02672	9.02548	9.14501	9.02672	9.02548	9.14501
"139"	"ENSMUSG00000001119"	197.7704945	6.1282	95.2483175	94.0097615	117.65776265	7.86855	8.47405	40.1681	11.7752	12.2498	12.3025	11.7752	12.2498	12.3025
"140"	"ENSMUSG00000001120"	0.723764333333333	0.107141	0.766734444444444	0.528353	0.560363311111111	0.199038911111111	0.109479222222222	0.398436222222222	5.920875	5.712165	5.65119	5.920875	5.712165	5.65119
"141"	"ENSMUSG00000001123"	17.43772375	4.79455525	23.24628725	5.551333575	9.1058075	0.460225	2.834975	2.0291115	7.68266	7.57293	7.655	7.68266	7.57293	7.655
"142"	"ENSMUSG00000001127"	7.1771566	9.1118599	6.4210723	6.283442	6.6009077	0.57802924	7.5509504	1.1605541	5.951984	6.125316	6.131428	5.951984	6.125316	6.131428
"143"	"ENSMUSG00000001128"	68.29545	7.709435	66.2869	8.26437	10.11786	3.83306	4.680275	19.176445	6.70753	6.35655	6.97042	6.70753	6.35655	6.97042
"144"	"ENSMUSG00000001131"	317.853	0.5979955	211.015	134.5995	159.7105	16.72844	0.3073035	26.6102	9.31627	10.4517	10.2715	9.31627	10.4517	10.2715
"145"	"ENSMUSG00000001134"	5.292198305	6.19894916666667	5.36114	3.4444615	4.01195833333333	0.556451	8.04765633333333	3.68362666666667	7.5571	7.19817	7.37206	7.5571	7.19817	7.37206
"146"	"ENSMUSG00000001138"	1.777931	1.4422764	0.8294466	0.611721	0.5322104	0.0863303	0.6893732	0.733912	5.80983	5.8494375	5.740685	5.80983	5.8494375	5.740685
"147"	"ENSMUSG00000001143"	1.697052625	1.631529875	1.2826258875	1.1459781115	1.064511625	0.2313342375	1.4674735	0.704027	6.927025	6.759395	7.122645	6.927025	6.759395	7.122645
"148"	"ENSMUSG00000001150"	2.75617983333333	2.36967916666667	4.28616516666667	5.8437695	5.2306535	3.5845605	2.93632391666667	6.1909895	7.7359	7.97377	8.04982	7.7359	7.97377	8.04982
"149"	"ENSMUSG00000001151"	1.156782625	4.0185447125	1.188033625	1.1589285	1.45522225	0.5617541375	1.3161725	0.466625875	6.5033	6.290705	6.38127	6.5033	6.290705	6.38127
"150"	"ENSMUSG00000001155"	0.0521503333333333	0.00655226666666667	0.0114508333333333	0.0239663	0.0149817333333333	0.00520136666666667	0.0124794	0.0911173333333333	5.07969	4.98473	4.94011	5.07969	4.98473	4.94011
"151"	"ENSMUSG00000001156"	1.68101255	0.427176675	0.974429525	0.3450175	0.4578202	0.06833025	0.439178	1.36461525	5.81194666666667	5.80724666666667	5.7614	5.81194666666667	5.80724666666667	5.7614
"152"	"ENSMUSG00000001157"	2.7393875	0.6655615	2.47250325	1.474880425	2.13836	0.4163515	0.46584075	1.814315	4.53548333333333	4.63866	4.60023666666667	4.53548333333333	4.63866	4.60023666666667
"153"	"ENSMUSG00000001158"	29.1620175	21.46238	24.25287275	25.953074	24.721958825	1.2519125	19.3625975	6.12271525	10.3768	10.2391	10.2376	10.3768	10.2391	10.2376
"154"	"ENSMUSG00000001166"	0.395043333333333	0.0089274	0.482379333333333	0.178461666666667	0.247552666666667	0.0505128	0.408811666666667	0.424834666666667	3.95412	3.64135	3.68442	3.95412	3.64135	3.68442
"155"	"ENSMUSG00000001173"	2.98172128571429	1.04760242857143	1.91645028571429	1.35688315714286	1.60315857142857	0.206092	0.720094928571429	1.12790194285714	5.09582	5.63637333333333	5.88237	5.09582	5.63637333333333	5.88237
"156"	"ENSMUSG00000001211"	3.38164528523077	3.92895	3.39092607692308	2.67018984617392	2.632023	0.701380384615385	2.62952441153846	2.43852023309231	5.8310375	5.868155	5.7924325	5.8310375	5.868155	5.7924325
"157"	"ENSMUSG00000001225"	0.140966142857143	0.0604242857142857	0.0787333428571429	0.181545714285714	0.150289285714286	0.0215919107142857	0.0502597285714286	0.683033	3.4437	3.484315	3.515325	3.4437	3.484315	3.515325
"158"	"ENSMUSG00000001227"	6.053957	6.74715	4.890305	2.208525	2.6386625	0.22809351515	1.2232755	0.920385	6.0551	5.81163	6.04748	6.0551	5.81163	6.04748
"159"	"ENSMUSG00000001228"	5.53264770228571	0.14955117	4.02957956428571	2.98415378571429	6.20374714285714	0.600965000051571	0.0335315714285714	0.53356	4.425365	4.340905	4.62227	4.425365	4.340905	4.62227
"160"	"ENSMUSG00000001229"	14.125435	8.85688	14.438785	13.06093	14.23256	1.353143	4.7524	0.937515	7.84909	7.54056	7.88051	7.84909	7.54056	7.88051
"161"	"ENSMUSG00000001240"	1.688701125	4.933824875	2.19717525	0.0726495	0.043908	0.041962875	2.8775965	1.09238675	9.64402	10.0042	9.90763	9.64402	10.0042	9.90763
"162"	"ENSMUSG00000001247"	0.40546468	0.294055	0.7865542	0.08500716	0.09204216	0.0229568	0.1197422	0.2098	5.164675	4.61116	4.90234	5.164675	4.61116	4.90234
"163"	"ENSMUSG00000001248"	3.39934307142857	2.5746245	4.690634	2.64992219285714	2.121218	0.704579071428571	1.51365321428571	1.88725971428571	6.98299	7.19143	7.2347	6.98299	7.19143	7.2347
"164"	"ENSMUSG00000001249"	0.370460181818182	1.37439563636364	0.787737554545454	0.0358204545454545	0.0410471727272727	0.015797	0.546342081818182	0.641350636363636	4.71392	4.69638	4.5071	4.71392	4.69638	4.5071
"165"	"ENSMUSG00000001260"	0.0396457	0.0461495	0.0042533	0.007338875	0.01213475	0.0128684	0.024739925	0.190723575	3.36624	3.13132	2.98244	3.36624	3.13132	2.98244
"166"	"ENSMUSG00000001270"	8.3555848	2.022515	17.090898	1.1127955	1.00553882	0.118594	2.1787222	2.623144	9.73398	9.95907	9.23292	9.73398	9.95907	9.23292
"167"	"ENSMUSG00000001280"	4.40348933333333	0.535821833333333	1.5428605	1.21055216666667	1.52933315	0.170826833333333	0.820798333333333	1.15438483333333	8.34527333333333	8.29223333333333	8.32434333333333	8.34527333333333	8.29223333333333	8.32434333333333
"168"	"ENSMUSG00000001281"	4.505758	0.776253	11.694758	122.0445448	99.7560086	39.393672	0.6378092	13.071826	6.50377	6.30266	6.33913	6.50377	6.30266	6.33913
"169"	"ENSMUSG00000001285"	10.3098628	3.1778818	11.0256749	32.1117345	23.8947829	4.89249267	2.1423451	6.7337591	6.0211	5.862935	5.94636	6.0211	5.862935	5.94636
"170"	"ENSMUSG00000001288"	10.7976242857143	1.85215285714286	5.86314142857143	19.2853085714286	22.7341874285714	6.42141385714286	1.40974057142857	31.2605414285714	7.379895	7.573905	7.329685	7.379895	7.573905	7.329685
"171"	"ENSMUSG00000001289"	33.5412475	16.90357375	39.38457192775	58.248395	47.7517575	12.164105	18.34743125	30.0443435	6.139942	5.98808	5.898254	6.139942	5.98808	5.898254
"172"	"ENSMUSG00000001300"	10.0343914	1.1311342	4.43553333333333	4.05013736666667	5.5625	0.807061233333333	1.29927876666667	1.42003096666667	5.3026775	5.21276	5.167075	5.3026775	5.21276	5.167075
"173"	"ENSMUSG00000001305"	17.329452	3.2390965	9.9656435	6.451005	8.3252075	1.50974845	2.974119	1.7151174	6.87915	7.24485	6.83913	6.87915	7.24485	6.83913
"174"	"ENSMUSG00000001313"	3.89548133333333	1.629662	3.684277	2.478612	4.69332366666667	0.633860333333333	1.31904533333333	1.56772333333333	7.73738	7.62386	7.64501	7.73738	7.62386	7.64501
"175"	"ENSMUSG00000001323"	1.1989723	0.4620419	0.978766263	0.779061100329	0.76146895	0.104726775	0.3674260111	0.6888406	5.38042666666667	5.34491166666667	5.37982666666667	5.38042666666667	5.34491166666667	5.37982666666667
"176"	"ENSMUSG00000001333"	1.4632075	4.214421	1.487948	0.217416	0.34818475	0.0628135	3.5770205	0.309538	5.57754	5.65659	5.05730666666667	5.57754	5.65659	5.05730666666667
"177"	"ENSMUSG00000001334"	0.465281	19.5525	1.80711	0.115241	0.221252	1.65863	14.9846	9.36722	4.640955	4.49315	4.702555	4.640955	4.49315	4.702555
"178"	"ENSMUSG00000001348"	44.0762466666667	0.234345333333333	12.8312683333333	0.61705	0.526874	0.993120774333333	0.6119525	1.77064234833333	6.31263	7.66211	7.11009	6.31263	7.66211	7.11009
"179"	"ENSMUSG00000001349"	12.840752	0.700765	14.220861	2.6845078	3.7234958	0.81359	0.38134478	0.20854842	11.2651	11.6966	9.79854	11.2651	11.6966	9.79854
"180"	"ENSMUSG00000001366"	4.10485714285714	6.24243885714286	3.50525357142857	0.892871571428571	1.50791057142857	0.125754428571429	4.98794928571429	1.36326814285714	7.468185	7.53936	7.66971	7.468185	7.53936	7.66971
"181"	"ENSMUSG00000001376"	3.28942155555556	1.24963892222222	2.30324166666667	2.8372523	2.70354323333333	2.43476406666667	1.36174622222222	9.00507986666667	5.306715	5.49591	5.3451	5.306715	5.49591	5.3451
"182"	"ENSMUSG00000001380"	79.1629	19.6843	55.3245	38.0762	41.7043	4.55777	14.2652	14.7009	8.62272	8.537305	8.63504	8.62272	8.537305	8.63504
"183"	"ENSMUSG00000001383"	57.7847	36.9783	47.8688	26.7423	35.6259	3.42941	36.0861	10.9671	6.81247666666667	6.65917	6.63484	6.81247666666667	6.65917	6.63484
"184"	"ENSMUSG00000001403"	62.71407395	2.63695	64.1155285	94.357615	106.897036	22.86135	2.656374	13.21000155	5.45096	5.31933	5.6908	5.45096	5.31933	5.6908
"185"	"ENSMUSG00000001415"	9.54663055555556	4.17926377777778	5.25935873333333	9.05772566666667	9.89657244444444	5.01637722222222	2.66420133333333	3.06762811111111	6.40901	6.48878	6.376175	6.40901	6.48878	6.376175
"186"	"ENSMUSG00000001416"	30.66859456	6.7216648	30.01156822	57.84534878	58.4886044	8.0404155	7.77016648	7.5156968	7.24356285714286	7.24092285714286	7.25032714285714	7.24356285714286	7.24092285714286	7.25032714285714
"187"	"ENSMUSG00000001418"	25.402577	3.8625956	28.5008525	55.8585445	58.28029728	10.1961135	2.5216538	16.9790575	8.94866	8.96058	9.06544	8.94866	8.96058	9.06544
"188"	"ENSMUSG00000001419"	8.429474	9.78146	4.259784	4.48813577142857	4.89901042857143	0.721393671428571	5.45372342857143	1.21524584285714	7.93971333333333	7.70107333333333	7.64777	7.93971333333333	7.70107333333333	7.64777
"189"	"ENSMUSG00000001420"	0.85333775	1.22660975	0.34325375	0.6287285	0.8639995	0.05172435	0.670773806	0.412047075	3.77174	3.78114	3.74279	3.77174	3.78114	3.74279
"190"	"ENSMUSG00000001424"	6.96134264825	1.83748025	8.80973015833333	5.516983775	7.85868566666667	0.329773433333333	1.46624913333333	1.56316	4.78678333333333	4.8295	4.91216333333333	4.78678333333333	4.8295	4.91216333333333
"191"	"ENSMUSG00000001435"	23.7885463	0.8573354	40.5419115	3.28490126	4.205354836	0.4400894	0.4873494	2.6489302	7.856125	7.756625	7.621095	7.856125	7.756625	7.621095
"192"	"ENSMUSG00000001436"	1.43450066666667	0.28228	0.897220222222222	1.40069513612222	1.23191967777778	0.144618744444444	0.368590222222222	0.109833755592556	6.29156333333333	6.27343	6.22994666666667	6.29156333333333	6.27343	6.22994666666667
"193"	"ENSMUSG00000001440"	42.6315133333333	6.69886666666667	28.86293	27.24896	30.40977	7.01158333333333	4.58540766666667	5.291563	6.84749	6.931305	6.7996925	6.84749	6.931305	6.7996925
"194"	"ENSMUSG00000001441"	4.71542812105263	1.61779624210526	1.87756076315789	2.53666121578947	2.45164280526316	0.326139573684211	0.905106926315789	2.90166569473684	7.10931666666667	7.12895333333333	7.17475666666667	7.10931666666667	7.12895333333333	7.17475666666667
"195"	"ENSMUSG00000001445"	20.274	11.76805	19.175176	18.48015	19.88715	2.014235	10.7131	5.9607	7.65137	7.73086	7.74507	7.65137	7.73086	7.74507
"196"	"ENSMUSG00000001467"	8.39145175	0.277035	4.23364375	7.212247525	13.05353125	0.6550825	0.2795925	1.425945	5.35181	5.38783	5.28417	5.35181	5.38783	5.28417
"197"	"ENSMUSG00000001472"	12.5862253712727	6.38583654545455	8.38739881818182	6.077924	6.92305	0.886527272727273	4.42220963636364	2.09202272727273	7.255302	7.37837	7.618848	7.255302	7.37837	7.618848
"198"	"ENSMUSG00000001473"	352.149	21.778	289.786	169.502	219.865	21.2549	12.9444	35.6222	7.079935	7.317325	7.243645	7.079935	7.317325	7.243645
"199"	"ENSMUSG00000001482"	2.010156	1.17940927272727	1.78270789090909	1.25000829090909	1.70057927272727	0.251190636363636	1.00452209090909	1.43729711818182	7.35573	7.31001	7.45253	7.35573	7.31001	7.45253
"200"	"ENSMUSG00000001493"	7.53878	3.60581	51.4631	0.2092	0.481138	0.0403924	2.31099	2.74795	7.36847	7.25224	7.30042	7.36847	7.25224	7.30042
"201"	"ENSMUSG00000001496"	0.0173024	0.0122217	0.01970785	0.0118603	0.0222684	0.04889305	0.0123252	0.649945	4.45618	4.57114	4.59183	4.45618	4.57114	4.59183
"202"	"ENSMUSG00000001497"	1.04033066666667	0.0250172	0.120124666666667	1.03469133333333	1.01637266666667	0.087168	0.0232984	0.279903	5.32812	4.88961	5.48619	5.32812	4.88961	5.48619
"203"	"ENSMUSG00000001504"	0.12313484	0.03680352	2.1684058	3.5581356	3.1890754	0.5985304	0.03073918	1.641534	6.54066	5.71604	6.14233	6.54066	5.71604	6.14233
"204"	"ENSMUSG00000001506"	262.74434	3.54455	190.3952925	141.51829275	175.88929225	12.12905	3.5454645	42.063015	10.5662	11.2565	11.133	10.5662	11.2565	11.133
"205"	"ENSMUSG00000001507"	2.32187966666667	0.8054615	1.12860666666667	5.88801228333333	4.74905916666667	1.98491333337983	0.283780166666667	0.6930905	6.29379	5.89375666666667	6.12010666666667	6.29379	5.89375666666667	6.12010666666667
"206"	"ENSMUSG00000001508"	0.0817174	49.92344	1.378718	0.0885868	0.1380856	0.4419454	30.33434	0.6150012	6.03287	6.30299	5.49171	6.03287	6.30299	5.49171
"207"	"ENSMUSG00000001517"	2.98989425	0.046667875	2.3177473	1.6317810875	2.804326175	0.690339875	0.01899443875	0.381327875	4.78735	4.730895	4.6481	4.78735	4.730895	4.6481
"208"	"ENSMUSG00000001518"	1.4110699	1.8347945	1.8677423	1.8499768	2.138397	0.34553487	1.3276844	2.2508486	7.39391	7.32779	7.47147	7.39391	7.32779	7.47147
"209"	"ENSMUSG00000001520"	0.114968666666667	0.673948833333333	0.1024225	0.483253166666667	0.0544149666666667	0.0398665	0.456032	0.140068166666667	6.05569333333333	5.85876666666667	5.78720333333333	6.05569333333333	5.85876666666667	5.78720333333333
"210"	"ENSMUSG00000001521"	3.8704475	0.830607	3.16438066666667	4.67770766666667	4.85771633333333	0.5546255	0.677214866666667	2.98931333333333	5.74728	5.54165666666667	5.43551	5.74728	5.54165666666667	5.43551
"211"	"ENSMUSG00000001524"	2.28981525	1.69364740833333	2.77701591666667	5.06148433333333	4.1272065	1.82951	1.58799815833333	1.48542316905833	5.82835	5.6986325	5.702265	5.82835	5.6986325	5.702265
"212"	"ENSMUSG00000001525"	100.8853425	8.5173625	113.91379	109.12848	135.745935	14.7030565	4.21429975	17.35452575	10.08693	10.10555	10.224845	10.08693	10.10555	10.224845
"213"	"ENSMUSG00000001542"	2.74226066666667	3.12749788888889	1.19494842222222	0.3500904	0.628418355555556	0.177570111111111	1.03251858888889	0.876015155555556	8.3948	8.24508	8.28649	8.3948	8.24508	8.28649
"214"	"ENSMUSG00000001552"	3.38768255555556	10.2291846666667	12.4448925555556	1.40055098888889	2.05233833333333	0.229776666666667	11.0736885555556	1.20096322222222	7.51466	7.01906	7.31505	7.51466	7.01906	7.31505
"215"	"ENSMUSG00000001555"	27.5413132	0.6466811	22.50544458	17.8505726	23.8394148	2.53702	0.39872784	4.42408	9.04978	9.328455	9.526385	9.04978	9.328455	9.526385
"216"	"ENSMUSG00000001558"	0.1628125	0.1843595	0.1955395	0.360749	0.150923	0.0240346	0.0924495	0.0777415	4.04447	3.67689	3.89308	4.04447	3.67689	3.89308
"217"	"ENSMUSG00000001576"	12.2690208571429	2.543923	10.6645195714286	22.3178821428571	24.024459	2.16139531428571	1.606324	2.20863685714286	6.539838	6.426972	6.517814	6.539838	6.426972	6.517814
"218"	"ENSMUSG00000001583"	0.0741746	0.04798984	0.13861748	0.01202452	0.00718594	0.04185318	0.00551766	0.3869312	5.45926333333333	4.99852	5.39651333333333	5.45926333333333	4.99852	5.39651333333333
"219"	"ENSMUSG00000001604"	0.417103335883333	74.91184	2.55406466666667	4.107262	4.54420233333333	2.68820266666667	59.1193833333333	2.98098033333333	7.01008	6.70331	6.74971	7.01008	6.70331	6.74971
"220"	"ENSMUSG00000001627"	22.3112014	8.89307527	11.1536408	26.30020909	18.94365554	7.93307506	8.9568852	27.0472222	9.34853	8.94347	8.31059	9.34853	8.94347	8.31059
"221"	"ENSMUSG00000001630"	3.389926	1.41703266666667	1.58803000013633	1.28927466666667	1.868702	0.081861	0.955466666666667	2.41395333333333	6.60521666666667	6.84402666666667	6.64989333333333	6.60521666666667	6.84402666666667	6.64989333333333
"222"	"ENSMUSG00000001632"	1.8406864086	0.695743	1.565872525	1.7053914	1.4870195	0.7613099	0.4160671055	2.29743834	7.81082	7.82744	7.91485	7.81082	7.82744	7.91485
"223"	"ENSMUSG00000001657"	2.45777	0.478545	1.060997	11.20562	11.045315	40.1328855	1.496462	123.038955	3.04143	2.72098	2.71847	3.04143	2.72098	2.71847
"224"	"ENSMUSG00000001661"	14.9182633333333	1.82898866666667	6.808372	30.5881353333333	28.90534	2.58767733333333	2.09387733333333	4.3109	4.44591666666667	4.47531666666667	4.40709	4.44591666666667	4.47531666666667	4.40709
"225"	"ENSMUSG00000001666"	19.17866	13.9485305	18.78359	26.83062	27.749925	1.260795	14.7882	5.431405	8.82814	8.54828	9.04306	8.82814	8.54828	9.04306
"226"	"ENSMUSG00000001674"	12.77525	2.6364835	6.01732175	3.315605	5.8883375	0.678905	1.76289	0.92103	6.40259333333333	6.46953	6.40984666666667	6.40259333333333	6.46953	6.40984666666667
"227"	"ENSMUSG00000001687"	6.06844675714286	8.13359052857143	6.6410415	3.62767967142857	4.10629432857143	0.369092142857143	7.57815278571429	3.11863857142857	9.6084	9.4524	9.36083	9.6084	9.4524	9.36083
"228"	"ENSMUSG00000001700"	7.90978	2.95773	10.2399	2.26697	2.67011	0.538363	4.19794	3.33989	6.308225	6.291035	6.20191	6.308225	6.291035	6.20191
"229"	"ENSMUSG00000001707"	19.1982266666667	6.59192666666667	12.1179033333333	7.83118333333333	8.87214666666667	1.647765	5.13858333333333	2.39290333333333	7.78595	8.24332	7.45212	7.78595	8.24332	7.45212
"230"	"ENSMUSG00000001729"	19.5017072222222	4.66454211111111	13.8415092222222	9.50416655555556	13.6919886666667	2.75372166666667	2.26512443333333	2.34959066666667	6.6964525	6.6679325	6.652805	6.6964525	6.6679325	6.652805
"231"	"ENSMUSG00000001739"	0.206025333333333	1.59150406333333	0.912671	0.061519	0.115902	0.0182366	0.631133666666667	0.294580666666667	5.70571	5.2518	5.53187	5.70571	5.2518	5.53187
"232"	"ENSMUSG00000001741"	1.886663	0.3827388	3.26493333333333	0.393622566666667	0.74448295	0.0883952	0.355994	0.582911	5.7421125	5.7691275	5.7437075	5.7421125	5.7691275	5.7437075
"233"	"ENSMUSG00000001750"	12.2103526923077	1.33685415384615	16.4003033076923	10.6643204615385	10.3781265424462	3.568651	1.002775	6.76322415384615	7.67238	7.65046	7.68185	7.67238	7.65046	7.68185
"234"	"ENSMUSG00000001751"	7.51068133333333	1.42728666666667	7.49229933333333	6.32683183333333	5.5101638	0.429186666666667	0.708493333333333	0.85219	7.42734	6.82813	7.10838	7.42734	6.82813	7.10838
"235"	"ENSMUSG00000001755"	6.2073925	2.14903675	3.71717675	5.076682	3.5270725	0.12097825	1.48070925	0.4581	5.85721	5.567125	5.87353	5.85721	5.567125	5.87353
"236"	"ENSMUSG00000001761"	15.428395	1.2190915	12.380344	7.795896	12.1789515	2.1928779	0.942459	3.861586	7.29717333333333	7.42745333333333	7.49265333333333	7.29717333333333	7.42745333333333	7.49265333333333
"237"	"ENSMUSG00000001763"	0.307427	0.378270284066667	1.24976766666667	0.0485046996666667	0.0454546666666667	0.0543993333333333	0.190965023766667	0.467118663	4.1621825	3.745415	3.87328	4.1621825	3.745415	3.87328
"238"	"ENSMUSG00000001767"	5.19091933333333	1.80727	4.05533333333333	4.683488	4.57266666666667	0.648566666666667	1.71815066666667	1.04636666666667	5.67812	5.725145	5.798025	5.67812	5.725145	5.798025
"239"	"ENSMUSG00000001768"	6.0839725	0.388401375	4.576401375	1.25385175	2.02535	0.28131675	0.57604425	1.30504875	8.27745	8.32422	8.35004	8.27745	8.32422	8.35004
"240"	"ENSMUSG00000001774"	5.34038633333333	3.100246	2.30751644444444	1.381782	1.50520577777778	0.159337211111111	1.55227344444444	0.879944666666667	8.78367	8.93211	8.82957	8.78367	8.93211	8.82957
"241"	"ENSMUSG00000001783"	50.2204725	12.594298	37.5761405	13.510246	17.35284005	2.214095	10.3385175	3.684335	7.59513	7.43282666666667	7.45902	7.59513	7.43282666666667	7.45902
"242"	"ENSMUSG00000001785"	6.5179288	1.708498	2.69126	1.535744	1.887429	0.251652	1.2442444	0.401604	6.903615	6.748965	6.70764	6.903615	6.748965	6.70764
"243"	"ENSMUSG00000001786"	0.916013029857143	1.07991714285714	1.33752542857143	0.846993428571429	0.887293571428571	0.129314428571429	0.971695714285714	0.638030128571429	8.27078	7.89744	7.90083	8.27078	7.89744	7.90083
