"probe_id"	"ensembl_id"	"expression"
"1436596_at"	"ENSMUSG00000041126"	7.11352
"1436597_at"	"ENSMUSG00000024483"	6.22166
"1436598_at"	"ENSMUSG00000026009"	5.18128
"1436600_at"	"ENSMUSG00000043668"	8.41783
"1436601_at"	"ENSMUSG00000050428"	6.36535
"1436602_x_at"	"ENSMUSG00000004113"	2.85166
"1436603_at"	"ENSMUSG00000005374"	6.29144
"1436604_at"	"ENSMUSG00000030276"	4.35728
"1436605_at"	"ENSMUSG00000021957"	5.52451
"1436607_a_at"	"ENSMUSG00000036333"	4.26888
"1436608_at"	"ENSMUSG00000044250"	6.6086
"1436609_a_at"	"ENSMUSG00000029103"	10.4884
"1436610_at"	"ENSMUSG00000034647"	5.77345
"1436611_at"	"ENSMUSG00000036949"	3.28519
"1436612_at"	"ENSMUSG00000085338"	4.03733
"1436613_at"	"ENSMUSG00000020836"	4.6259
"1436614_at"	"ENSMUSG00000032656"	6.2995
"1436615_a_at"	"ENSMUSG00000031173"	2.7332
"1436616_at"	"ENSMUSG00000026113"	8.93983
"1436617_at"	"ENSMUSG00000045031"	8.2336
"1436618_at"	"ENSMUSG00000033720"	6.13324
"1436619_at"	"ENSMUSG00000113346"	4.85131
"1436620_at"	"ENSMUSG00000018372"	4.841
"1436621_at"	"ENSMUSG00000038453"	7.32187
"1436622_at"	"ENSMUSG00000041115"	5.4969
"1436623_at"	"ENSMUSG00000025192"	6.88132
"1436624_at"	"ENSMUSG00000040265"	5.63452
"1436625_at"	"ENSMUSG00000015947"	5.78475
"1436626_at"	"ENSMUSG00000030351"	5.62234
"1436627_at"	"ENSMUSG00000078247"	7.47769
"1436628_at"	"ENSMUSG00000040936"	4.62511
"1436629_at"	"ENSMUSG00000061702"	3.53073
"1436631_at"	"ENSMUSG00000037815"	6.41872
"1436632_at"	"ENSMUSG00000038538"	7.15894
"1436634_at"	"ENSMUSG00000032128"	3.56942
"1436635_at"	"ENSMUSG00000014349"	6.05573
"1436638_at"	"ENSMUSG00000085396"	5.18668
"1436639_at"	"ENSMUSG00000047721"	6.61648
"1436640_x_at"	"ENSMUSG00000023827"	9.19721
"1436643_x_at"	"ENSMUSG00000056978"	5.94146
"1436644_x_at"	"ENSMUSG00000002032"	4.34697
"1436645_a_at"	"ENSMUSG00000038784"	7.8758
"1436648_at"	"ENSMUSG00000072437"	2.87351
"1436649_at"	"ENSMUSG00000018168"	4.33137
"1436650_at"	"ENSMUSG00000034898"	7.58366
"1436651_at"	"ENSMUSG00000075028"	5.51622
"1436652_at"	"ENSMUSG00000046111"	3.7484
"1436653_at"	"ENSMUSG00000047671"	5.58652
"1436654_at"	"ENSMUSG00000051235"	4.58641
"1436655_at"	"ENSMUSG00000047866"	3.66106
"1436656_at"	"ENSMUSG00000050640"	4.46143
"1436657_at"	"ENSMUSG00000075410"	5.54518
"1436658_at"	"ENSMUSG00000100005"	5.4663
"1436659_at"	"ENSMUSG00000027797"	6.78574
"1436660_at"	"ENSMUSG00000027422"	8.03013
"1436661_at"	"ENSMUSG00000036815"	3.80346
"1436662_at"	"ENSMUSG00000043531"	3.17522
"1436663_at"	"ENSMUSG00000024970"	3.95313
"1436664_a_at"	"ENSMUSG00000031156"	5.70643
"1436665_a_at"	"ENSMUSG00000040488"	8.96423
"1436667_at"	"ENSMUSG00000025243"	3.62405
"1436668_at"	"ENSMUSG00000022544"	5.73918
"1436669_at"	"ENSMUSG00000068299"	3.07787
"1436670_x_at"	"ENSMUSG00000068299"	3.05315
"1436671_at"	"ENSMUSG00000049598"	3.00782
"1436672_at"	"ENSMUSG00000003228"	5.30801
"1436673_at"	"ENSMUSG00000048787"	6.05009
"1436674_at"	"ENSMUSG00000006575"	5.19791
"1436675_at"	"ENSMUSG00000043020"	3.47122
"1436676_at"	"ENSMUSG00000024163"	3.7645
"1436677_at"	"ENSMUSG00000020812"	3.52422
"1436678_at"	"ENSMUSG00000029156"	7.39435
"1436679_at"	"ENSMUSG00000066621"	3.70874
"1436680_s_at"	"ENSMUSG00000002109"	7.11634
"1436681_x_at"	"ENSMUSG00000037361"	9.07587
"1436682_at"	"ENSMUSG00000079523"	4.25839
"1436683_at"	"ENSMUSG00000079476"	3.33986
"1436684_a_at"	"ENSMUSG00000023852"	7.12836
"1436685_at"	"ENSMUSG00000096753"	3.93022
"1436686_at"	"ENSMUSG00000062397"	2.71514
"1436687_x_at"	"ENSMUSG00000062397"	3.06
"1436689_a_at"	"ENSMUSG00000026687"	9.28143
"1436690_at"	"ENSMUSG00000028080"	2.96309
"1436692_at"	"ENSMUSG00000045071"	3.64032
"1436693_x_at"	"ENSMUSG00000048807"	7.40182
"1436694_s_at"	"ENSMUSG00000048015"	3.1063
"1436695_x_at"	"ENSMUSG00000056698"	6.69072
"1436696_x_at"	"ENSMUSG00000030368"	2.76157
"1436698_x_at"	"ENSMUSG00000024168"	9.68386
"1436699_x_at"	"ENSMUSG00000059070"	11.1606
"1436700_a_at"	"ENSMUSG00000025580"	4.1472
"1436701_at"	"ENSMUSG00000109718"	3.44797
"1436702_at"	"ENSMUSG00000048142"	4.80513
"1436703_x_at"	"ENSMUSG00000011837"	9.76346
"1436704_x_at"	"ENSMUSG00000021048"	5.63363
"1436705_at"	"ENSMUSG00000061273"	9.28646
"1436706_at"	"ENSMUSG00000061273"	3.64084
"1436707_x_at"	"ENSMUSG00000034906"	6.15889
"1436708_x_at"	"ENSMUSG00000022673"	7.448
"1436709_at"	"ENSMUSG00000078517"	7.29055
"1436710_at"	"ENSMUSG00000035671"	5.89079
"1436711_at"	"ENSMUSG00000037761"	6.83803
"1436712_at"	"ENSMUSG00000033847"	3.83131
"1436713_s_at"	"ENSMUSG00000021268"	7.53062
"1436714_at"	"ENSMUSG00000033306"	10.1703
"1436715_s_at"	"ENSMUSG00000030682"	9.71342
"1436716_at"	"ENSMUSG00000056612"	5.48818
"1436717_x_at"	"ENSMUSG00000052187"	2.41725
"1436718_at"	"ENSMUSG00000046178"	2.60509
"1436719_at"	"ENSMUSG00000038602"	4.75918
"1436720_s_at"	"ENSMUSG00000050810"	2.64303
"1436721_x_at"	"ENSMUSG00000050810"	2.91067
"1436722_a_at"	"ENSMUSG00000029580"	13.3634
"1436723_at"	"ENSMUSG00000031262"	4.03733
"1436724_a_at"	"ENSMUSG00000026427"	8.4673
"1436725_at"	"ENSMUSG00000051517"	3.523
"1436726_s_at"	"ENSMUSG00000021468"	6.70336
"1436727_x_at"	"ENSMUSG00000021468"	4.00576
"1436728_s_at"	"ENSMUSG00000038685"	5.42371
"1436729_at"	"ENSMUSG00000029094"	8.75931
"1436730_at"	"ENSMUSG00000027884"	5.98674
"1436731_at"	"ENSMUSG00000027016"	8.3997
"1436732_s_at"	"ENSMUSG00000032867"	8.59598
"1436733_at"	"ENSMUSG00000063446"	3.23973
"1436734_at"	"ENSMUSG00000063446"	2.87723
"1436735_at"	"ENSMUSG00000050312"	6.44522
"1436736_x_at"	"ENSMUSG00000042834"	11.5844
"1436737_a_at"	"ENSMUSG00000025006"	9.68437
"1436738_at"	"ENSMUSG00000041064"	3.75169
"1436739_at"	"ENSMUSG00000049115"	7.56981
"1436740_at"	"ENSMUSG00000071793"	7.24233
"1436741_at"	"ENSMUSG00000074366"	3.16784
"1436742_a_at"	"ENSMUSG00000075023"	3.52243
"1436743_at"	"ENSMUSG00000064115"	3.21095
"1436745_at"	"ENSMUSG00000040124"	7.69808
"1436746_at"	"ENSMUSG00000045962"	9.31114
"1436748_at"	"ENSMUSG00000050628"	3.37577
"1436749_at"	"ENSMUSG00000038503"	5.31063
"1436750_a_at"	"ENSMUSG00000022186"	9.00941
"1436751_at"	"ENSMUSG00000037159"	2.81897
"1436752_at"	"ENSMUSG00000004462"	5.96184
"1436753_at"	"ENSMUSG00000022550"	6.66048
"1436754_at"	"ENSMUSG00000054013"	5.21143
"1436755_at"	"ENSMUSG00000025780"	8.04569
"1436756_x_at"	"ENSMUSG00000027984"	7.64398
"1436757_a_at"	"ENSMUSG00000036751"	11.8804
"1436758_at"	"ENSMUSG00000026313"	6.67214
"1436759_x_at"	"ENSMUSG00000053931"	10.7735
"1436761_s_at"	"ENSMUSG00000043259"	6.00244
"1436762_x_at"	"ENSMUSG00000022031"	8.29143
"1436763_a_at"	"ENSMUSG00000033863"	8.19274
"1436764_at"	"ENSMUSG00000025812"	7.25975
"1436765_at"	"ENSMUSG00000025812"	4.83771
"1436766_at"	"ENSMUSG00000029823"	9.54156
"1436767_at"	"ENSMUSG00000029823"	8.75073
"1436768_x_at"	"ENSMUSG00000004562"	7.36031
"1436769_at"	"ENSMUSG00000030751"	2.88389
"1436770_x_at"	"ENSMUSG00000030751"	3.12244
"1436771_x_at"	"ENSMUSG00000028961"	9.09289
"1436773_x_at"	"ENSMUSG00000044345"	4.95709
"1436774_at"	"ENSMUSG00000020964"	9.04958
"1436775_a_at"	"ENSMUSG00000055204"	8.62015
"1436776_x_at"	"ENSMUSG00000022756"	3.0089
"1436777_at"	"ENSMUSG00000046994"	2.91537
"1436778_at"	"ENSMUSG00000015340"	7.25733
"1436779_at"	"ENSMUSG00000015340"	7.10003
"1436780_at"	"ENSMUSG00000034160"	7.21137
"1436781_at"	"ENSMUSG00000005142"	5.66606
"1436783_x_at"	"ENSMUSG00000018326"	10.7978
"1436784_x_at"	"ENSMUSG00000068856"	7.77915
"1436785_a_at"	"ENSMUSG00000054986"	8.63783
"1436786_at"	"ENSMUSG00000054986"	8.89478
"1436787_x_at"	"ENSMUSG00000054986"	8.61509
"1436788_at"	"ENSMUSG00000002103"	7.44427
"1436789_at"	"ENSMUSG00000044707"	3.61242
"1436790_a_at"	"ENSMUSG00000063632"	2.80799
"1436791_at"	"ENSMUSG00000021994"	7.47388
"1436792_at"	"ENSMUSG00000045795"	5.91103
"1436793_at"	"ENSMUSG00000033740"	3.56167
"1436794_at"	"ENSMUSG00000032999"	3.38499
"1436795_at"	"ENSMUSG00000038949"	7.18676
"1436796_at"	"ENSMUSG00000097769"	7.37247
"1436797_a_at"	"ENSMUSG00000014867"	7.97363
"1436799_at"	"ENSMUSG00000022012"	4.53371
"1436800_at"	"ENSMUSG00000034098"	4.14382
"1436801_x_at"	"ENSMUSG00000041598"	8.51154
"1436802_at"	"ENSMUSG00000032178"	6.30538
"1436803_a_at"	"ENSMUSG00000022354"	10.7358
"1436804_s_at"	"ENSMUSG00000024941"	8.77882
"1436805_at"	"ENSMUSG00000032020"	6.44561
"1436806_at"	"ENSMUSG00000041000"	4.64104
"1436807_x_at"	"ENSMUSG00000041000"	4.77474
"1436808_x_at"	"ENSMUSG00000005410"	7.42548
"1436809_a_at"	"ENSMUSG00000021395"	11.7349
"1436810_x_at"	"ENSMUSG00000024208"	7.68228
"1436811_at"	"ENSMUSG00000026608"	6.0767
"1436812_at"	"ENSMUSG00000048920"	8.20168
"1436813_x_at"	"ENSMUSG00000007670"	8.48059
"1436814_at"	"ENSMUSG00000109305"	4.35478
"1436815_x_at"	"ENSMUSG00000109305"	4.6028
"1436816_at"	"ENSMUSG00000039509"	6.90923
"1436817_at"	"ENSMUSG00000061244"	8.56822
"1436818_a_at"	"ENSMUSG00000069769"	9.42974
"1436819_at"	"ENSMUSG00000050379"	6.22228
"1436820_at"	"ENSMUSG00000046731"	7.11819
"1436821_at"	"ENSMUSG00000049148"	6.09225
"1436823_x_at"	"ENSMUSG00000052187"	2.60509
"1436824_x_at"	"ENSMUSG00000053128"	8.95092
"1436825_a_at"	"ENSMUSG00000070313"	2.93063
"1436826_at"	"ENSMUSG00000036676"	7.42979
"1436827_at"	"ENSMUSG00000042680"	8.03673
"1436828_a_at"	"ENSMUSG00000000827"	7.87931
"1436829_at"	"ENSMUSG00000036913"	3.88688
"1436830_at"	"ENSMUSG00000044345"	7.25411
"1436831_at"	"ENSMUSG00000046192"	3.35064
"1436832_at"	"ENSMUSG00000061461"	6.48118
"1436833_x_at"	"ENSMUSG00000022442"	8.24718
"1436834_x_at"	"ENSMUSG00000020321"	11.7356
"1436835_at"	"ENSMUSG00000017776"	3.67836
"1436836_x_at"	"ENSMUSG00000053931"	12.0109
"1436837_at"	"ENSMUSG00000040629"	3.12054
"1436838_x_at"	"ENSMUSG00000031827"	9.01462
"1436839_at"	"ENSMUSG00000090946"	7.38473
"1436840_x_at"	"ENSMUSG00000062997"	12.4175
"1436841_at"	"ENSMUSG00000042444"	8.46325
"1436842_at"	"ENSMUSG00000042444"	8.25219
"1436843_at"	"ENSMUSG00000052137"	4.67309
"1436844_at"	"ENSMUSG00000043991"	7.75179
"1436845_at"	"ENSMUSG00000000142"	7.34522
"1436846_x_at"	"ENSMUSG00000076432"	10.2703
"1436847_s_at"	"ENSMUSG00000028873"	5.38788
"1436848_x_at"	"ENSMUSG00000027531"	9.80498
"1436849_x_at"	"ENSMUSG00000025579"	9.38679
"1436850_at"	"ENSMUSG00000050967"	4.77638
"1436852_at"	"ENSMUSG00000045071"	5.19501
"1436853_a_at"	"ENSMUSG00000025889"	4.80805
"1436854_at"	"ENSMUSG00000100254"	5.1932
"1436855_at"	"ENSMUSG00000013236"	6.22228
"1436856_x_at"	"ENSMUSG00000028107"	5.61089
"1436858_at"	"ENSMUSG00000022139"	6.81152
"1436859_at"	"ENSMUSG00000027122"	7.89073
"1436860_at"	"ENSMUSG00000052917"	7.97133
"1436861_at"	"ENSMUSG00000040329"	5.3785
"1436862_at"	"ENSMUSG00000052301"	5.20826
"1436863_at"	"ENSMUSG00000023873"	3.76547
"1436865_at"	"ENSMUSG00000039908"	6.34723
"1436866_at"	"ENSMUSG00000048915"	7.77154
"1436867_at"	"ENSMUSG00000022519"	6.31914
"1436868_at"	"ENSMUSG00000045287"	7.23833
"1436869_at"	"ENSMUSG00000002633"	5.20445
"1436870_s_at"	"ENSMUSG00000025083"	7.36725
"1436871_at"	"ENSMUSG00000024097"	6.79964
"1436872_at"	"ENSMUSG00000037313"	4.26688
"1436873_at"	"ENSMUSG00000039508"	3.15459
"1436874_x_at"	"ENSMUSG00000016319"	10.9342
"1436875_at"	"ENSMUSG00000040265"	5.06297
"1436876_at"	"ENSMUSG00000021719"	7.28693
"1436877_at"	"ENSMUSG00000031290"	5.60244
"1436879_x_at"	"ENSMUSG00000054932"	2.93759
"1436880_at"	"ENSMUSG00000054932"	3.21226
"1436881_x_at"	"ENSMUSG00000054932"	2.56766
"1436882_at"	"ENSMUSG00000084786"	3.3518
"1436883_at"	"ENSMUSG00000046873"	8.09975
"1436884_x_at"	"ENSMUSG00000009079"	10.3754
"1436885_a_at"	"ENSMUSG00000052488"	6.33845
"1436886_x_at"	"ENSMUSG00000019470"	7.37207
"1436887_x_at"	"ENSMUSG00000053801"	4.77517
"1436888_at"	"ENSMUSG00000048540"	2.96192
"1436889_at"	"ENSMUSG00000010803"	2.5062
"1436890_at"	"ENSMUSG00000026956"	7.40227
"1436891_at"	"ENSMUSG00000020124"	4.73722
"1436892_at"	"ENSMUSG00000045671"	7.24959
"1436893_a_at"	"ENSMUSG00000026977"	7.77997
"1436894_at"	"ENSMUSG00000040612"	3.93384
"1436895_at"	"ENSMUSG00000037999"	4.65913
"1436896_at"	"ENSMUSG00000021975"	7.1273
"1436897_at"	"ENSMUSG00000070056"	8.04412
"1436898_at"	"ENSMUSG00000028820"	9.58946
"1436899_at"	"ENSMUSG00000039531"	7.47032
"1436900_x_at"	"ENSMUSG00000035212"	10.4188
"1436901_at"	"ENSMUSG00000015468"	2.98975
"1436902_x_at"	"ENSMUSG00000079523"	11.3193
"1436903_at"	"ENSMUSG00000051618"	3.25755
"1436904_at"	"ENSMUSG00000034297"	5.70729
"1436905_x_at"	"ENSMUSG00000028581"	8.03089
"1436906_at"	"ENSMUSG00000014470"	8.78005
"1436907_at"	"ENSMUSG00000009418"	9.2898
"1436908_at"	"ENSMUSG00000031592"	7.57275
"1436909_at"	"ENSMUSG00000050144"	6.89759
"1436910_at"	"ENSMUSG00000070565"	6.90601
"1436911_at"	"ENSMUSG00000039086"	5.52259
"1436912_at"	"ENSMUSG00000017412"	3.80416
"1436913_at"	"ENSMUSG00000033502"	7.09791
"1436914_at"	"ENSMUSG00000033411"	6.28939
"1436915_x_at"	"ENSMUSG00000022257"	9.56483
"1436916_at"	"ENSMUSG00000042757"	3.22586
"1436918_at"	"ENSMUSG00000028630"	6.65818
"1436919_at"	"ENSMUSG00000068735"	6.87901
"1436920_at"	"ENSMUSG00000035566"	4.85589
"1436921_at"	"ENSMUSG00000033792"	8.80186
"1436922_at"	"ENSMUSG00000034883"	3.44108
"1436923_at"	"ENSMUSG00000022159"	6.35676
"1436925_at"	"ENSMUSG00000033713"	8.41865
"1436926_at"	"ENSMUSG00000021255"	4.23631
"1436930_x_at"	"ENSMUSG00000032126"	5.82865
"1436931_at"	"ENSMUSG00000020037"	3.41103
"1436932_at"	"ENSMUSG00000037188"	2.96205
"1436934_s_at"	"ENSMUSG00000022477"	8.96072
"1436935_x_at"	"ENSMUSG00000025439"	10.6163
"1436937_at"	"ENSMUSG00000039607"	7.24318
"1436938_at"	"ENSMUSG00000039607"	9.94102
"1436939_at"	"ENSMUSG00000018845"	6.61702
"1436940_at"	"ENSMUSG00000094483"	3.848
"1436941_at"	"ENSMUSG00000075033"	5.52113
"1436943_at"	"ENSMUSG00000057778"	6.75093
"1436945_x_at"	"ENSMUSG00000030987"	7.45265
"1436947_a_at"	"ENSMUSG00000024583"	10.1543
"1436948_a_at"	"ENSMUSG00000036502"	4.49285
"1436949_a_at"	"ENSMUSG00000055839"	11.178
"1436950_at"	"ENSMUSG00000006134"	8.52758
"1436951_x_at"	"ENSMUSG00000058407"	9.15465
"1436952_at"	"ENSMUSG00000033863"	3.7408
"1436953_at"	"ENSMUSG00000075284"	7.24203
"1436954_at"	"ENSMUSG00000075284"	8.29448
"1436955_at"	"ENSMUSG00000036613"	5.85199
"1436957_at"	"ENSMUSG00000031343"	5.70403
"1436958_x_at"	"ENSMUSG00000027940"	8.33673
"1436959_x_at"	"ENSMUSG00000006476"	10.6244
"1436960_at"	"ENSMUSG00000026918"	8.37339
"1436961_at"	"ENSMUSG00000025092"	6.48464
"1436962_at"	"ENSMUSG00000069378"	8.1792
"1436963_x_at"	"ENSMUSG00000003680"	5.54002
"1436964_at"	"ENSMUSG00000100826"	4.61934
"1436965_at"	"ENSMUSG00000050700"	6.34761
"1436966_at"	"ENSMUSG00000021846"	6.69343
"1436967_at"	"ENSMUSG00000035569"	7.19838
"1436968_x_at"	"ENSMUSG00000062901"	4.10493
"1436969_at"	"ENSMUSG00000078161"	2.7117
"1436970_a_at"	"ENSMUSG00000024620"	10.9485
"1436972_at"	"ENSMUSG00000046793"	3.23594
"1436973_at"	"ENSMUSG00000025613"	2.3525
"1436974_at"	"ENSMUSG00000073680"	4.18725
"1436975_at"	"ENSMUSG00000016982"	4.20756
"1436976_a_at"	"ENSMUSG00000046404"	5.53327
"1436978_at"	"ENSMUSG00000000126"	7.82594
"1436979_x_at"	"ENSMUSG00000006456"	8.44989
"1436980_x_at"	"ENSMUSG00000020166"	9.34377
"1436981_a_at"	"ENSMUSG00000022285"	9.21795
"1436982_at"	"ENSMUSG00000047888"	8.28045
"1436983_at"	"ENSMUSG00000022521"	9.29301
"1436984_at"	"ENSMUSG00000026782"	8.47568
"1436985_at"	"ENSMUSG00000049606"	6.90868
"1436986_at"	"ENSMUSG00000041308"	4.57437
"1436987_at"	"ENSMUSG00000074766"	7.89074
"1436988_at"	"ENSMUSG00000074766"	6.84893
"1436989_s_at"	"ENSMUSG00000027130"	6.82081
"1436989_s_at"	"ENSMUSG00000096764"	6.82081
"1436990_s_at"	"ENSMUSG00000049422"	9.40102
"1436991_x_at"	"ENSMUSG00000026879"	13.6095
"1436992_x_at"	"ENSMUSG00000020402"	10.4374
"1436993_x_at"	"ENSMUSG00000027805"	9.07648
"1436994_a_at"	"ENSMUSG00000036181"	9.84679
"1436996_x_at"	"ENSMUSG00000069515"	13.9388
"1436997_x_at"	"ENSMUSG00000031246"	11.3083
"1436998_at"	"ENSMUSG00000044352"	2.68266
"1436999_at"	"ENSMUSG00000045658"	9.69034
"1437000_at"	"ENSMUSG00000004815"	5.78703
"1437001_at"	"ENSMUSG00000022812"	8.11318
"1437002_at"	"ENSMUSG00000054942"	6.19846
"1437004_at"	"ENSMUSG00000090693"	4.97184
"1437005_a_at"	"ENSMUSG00000059070"	12.4145
"1437006_x_at"	"ENSMUSG00000035086"	6.40382
"1437007_x_at"	"ENSMUSG00000056305"	9.23159
"1437007_x_at"	"ENSMUSG00000104250"	9.23159
"1437008_x_at"	"ENSMUSG00000034659"	11.1925
"1437009_a_at"	"ENSMUSG00000028098"	8.46142
"1437010_a_at"	"ENSMUSG00000028141"	3.40879
"1437011_x_at"	"ENSMUSG00000028141"	4.46273
"1437012_x_at"	"ENSMUSG00000022469"	6.7025
"1437013_x_at"	"ENSMUSG00000033379"	9.73054
"1437015_x_at"	"ENSMUSG00000029522"	3.14017
"1437016_x_at"	"ENSMUSG00000050029"	8.65405
"1437017_at"	"ENSMUSG00000047434"	6.4634
"1437018_at"	"ENSMUSG00000046204"	3.01896
"1437019_at"	"ENSMUSG00000043681"	6.31786
"1437020_at"	"ENSMUSG00000029505"	7.64257
"1437021_at"	"ENSMUSG00000022911"	6.92808
"1437022_at"	"ENSMUSG00000038538"	7.96479
"1437023_at"	"ENSMUSG00000029587"	6.21869
"1437024_at"	"ENSMUSG00000005899"	4.41302
"1437025_at"	"ENSMUSG00000026012"	5.08567
"1437025_at"	"ENSMUSG00000102412"	5.08567
"1437027_x_at"	"ENSMUSG00000034681"	9.72829
"1437028_at"	"ENSMUSG00000056370"	6.40519
"1437028_at"	"ENSMUSG00000103879"	6.40519
"1437029_at"	"ENSMUSG00000028172"	3.03183
"1437030_at"	"ENSMUSG00000026173"	4.32412
"1437031_at"	"ENSMUSG00000020333"	3.61819
"1437032_x_at"	"ENSMUSG00000006456"	6.9324
"1437033_a_at"	"ENSMUSG00000054115"	5.16577
"1437034_x_at"	"ENSMUSG00000069662"	5.7221
"1437035_x_at"	"ENSMUSG00000060450"	7.8104
"1437036_at"	"ENSMUSG00000001424"	2.89084
"1437037_x_at"	"ENSMUSG00000001424"	3.24336
"1437038_x_at"	"ENSMUSG00000092519"	3.88917
"1437039_at"	"ENSMUSG00000027206"	6.67538
"1437040_at"	"ENSMUSG00000070644"	4.62216
"1437041_at"	"ENSMUSG00000028248"	6.9173
"1437042_at"	"ENSMUSG00000015522"	8.30603
"1437043_a_at"	"ENSMUSG00000031813"	8.75978
"1437044_a_at"	"ENSMUSG00000028048"	8.28771
"1437045_at"	"ENSMUSG00000021936"	6.67423
"1437046_x_at"	"ENSMUSG00000038712"	8.98532
"1437047_at"	"ENSMUSG00000079215"	5.59831
"1437048_x_at"	"ENSMUSG00000004626"	6.74754
"1437050_s_at"	"ENSMUSG00000026634"	8.30419
"1437051_at"	"ENSMUSG00000029027"	5.37818
"1437052_s_at"	"ENSMUSG00000003153"	7.89474
"1437053_x_at"	"ENSMUSG00000027193"	2.85102
"1437054_x_at"	"ENSMUSG00000022501"	2.50415
"1437055_x_at"	"ENSMUSG00000027775"	6.44639
"1437056_x_at"	"ENSMUSG00000031825"	12.6372
"1437057_at"	"ENSMUSG00000057751"	5.52856
"1437058_at"	"ENSMUSG00000057751"	4.85097
"1437059_at"	"ENSMUSG00000061517"	8.4138
"1437060_at"	"ENSMUSG00000022026"	4.36963
"1437061_at"	"ENSMUSG00000024561"	6.89535
"1437063_at"	"ENSMUSG00000043683"	3.48808
"1437064_at"	"ENSMUSG00000046532"	7.70836
"1437065_at"	"ENSMUSG00000022708"	9.47015
"1437066_at"	"ENSMUSG00000022708"	9.7107
"1437067_at"	"ENSMUSG00000039987"	8.68295
"1437068_at"	"ENSMUSG00000021714"	5.1081
"1437069_at"	"ENSMUSG00000020189"	7.82841
"1437070_at"	"ENSMUSG00000033102"	7.95722
"1437071_at"	"ENSMUSG00000067194"	7.53587
"1437072_at"	"ENSMUSG00000030047"	5.00397
"1437074_at"	"ENSMUSG00000027423"	3.74595
"1437075_at"	"ENSMUSG00000049122"	2.77562
"1437077_at"	"ENSMUSG00000038506"	7.38834
"1437079_at"	"ENSMUSG00000025094"	3.10722
"1437080_s_at"	"ENSMUSG00000017428"	10.073
"1437081_at"	"ENSMUSG00000017466"	3.57653
"1437082_at"	"ENSMUSG00000040407"	6.80775
"1437083_at"	"ENSMUSG00000026188"	3.90661
"1437084_at"	"ENSMUSG00000040935"	4.02727
"1437085_at"	"ENSMUSG00000052117"	6.49914
"1437086_at"	"ENSMUSG00000020052"	2.84172
"1437088_at"	"ENSMUSG00000029415"	7.02918
"1437089_at"	"ENSMUSG00000060224"	5.30789
"1437090_at"	"ENSMUSG00000043036"	4.50176
"1437091_at"	"ENSMUSG00000033007"	5.79515
"1437092_at"	"ENSMUSG00000024059"	4.13475
"1437093_at"	"ENSMUSG00000061322"	4.94674
"1437094_x_at"	"ENSMUSG00000061322"	5.66264
"1437095_at"	"ENSMUSG00000027217"	5.49039
"1437096_at"	"ENSMUSG00000037101"	3.19624
"1437097_at"	"ENSMUSG00000041995"	3.3495
"1437098_x_at"	"ENSMUSG00000075272"	2.92335
"1437099_x_at"	"ENSMUSG00000042079"	9.79836
"1437100_x_at"	"ENSMUSG00000035828"	10.0105
"1437101_at"	"ENSMUSG00000021959"	8.15968
"1437102_at"	"ENSMUSG00000038848"	7.00939
"1437103_at"	"ENSMUSG00000033581"	6.26522
"1437104_at"	"ENSMUSG00000067851"	4.03398
"1437105_at"	"ENSMUSG00000030180"	7.35309
"1437106_at"	"ENSMUSG00000030180"	6.22228
"1437107_at"	"ENSMUSG00000032549"	5.75648
"1437108_at"	"ENSMUSG00000031683"	5.80623
"1437109_s_at"	"ENSMUSG00000031683"	9.51653
"1437110_at"	"ENSMUSG00000032712"	8.4965
"1437112_at"	"ENSMUSG00000027695"	6.73772
"1437113_s_at"	"ENSMUSG00000027695"	8.28349
"1437114_at"	"ENSMUSG00000048249"	6.18242
"1437115_at"	"ENSMUSG00000038611"	7.00102
"1437116_at"	"ENSMUSG00000037353"	3.33153
"1437117_at"	"ENSMUSG00000001588"	5.62975
"1437118_at"	"ENSMUSG00000022710"	6.789
"1437119_at"	"ENSMUSG00000020715"	7.99167
"1437120_at"	"ENSMUSG00000028385"	4.76895
"1437121_at"	"ENSMUSG00000002668"	4.9971
"1437122_at"	"ENSMUSG00000057329"	6.55348
"1437123_at"	"ENSMUSG00000041445"	7.64742
"1437125_at"	"ENSMUSG00000024617"	5.77077
"1437127_at"	"ENSMUSG00000059142"	6.65162
"1437128_a_at"	"ENSMUSG00000059142"	6.83745
"1437129_at"	"ENSMUSG00000025220"	5.51921
"1437130_at"	"ENSMUSG00000075502"	2.97683
"1437131_x_at"	"ENSMUSG00000024902"	8.24412
"1437132_x_at"	"ENSMUSG00000021365"	9.0547
"1437134_at"	"ENSMUSG00000044894"	4.66513
"1437135_at"	"ENSMUSG00000090173"	4.97617
"1437137_at"	"ENSMUSG00000036502"	3.01693
"1437138_at"	"ENSMUSG00000001517"	3.44464
"1437139_at"	"ENSMUSG00000000263"	3.858
"1437140_at"	"ENSMUSG00000043633"	3.85262
"1437141_x_at"	"ENSMUSG00000035765"	6.85583
"1437142_a_at"	"ENSMUSG00000028454"	6.92331
"1437143_a_at"	"ENSMUSG00000021072"	9.76672
"1437144_x_at"	"ENSMUSG00000021024"	10.7908
"1437145_s_at"	"ENSMUSG00000036731"	7.59592
"1437146_x_at"	"ENSMUSG00000039637"	7.20621
"1437147_at"	"ENSMUSG00000020436"	2.76313
"1437148_at"	"ENSMUSG00000006304"	12.2153
"1437149_at"	"ENSMUSG00000030096"	10.9075
