ID_REF	VALUE
1450089_a_at	6.04792
1450090_at	7.68266
1450091_at	4.16298
1450092_at	5.99724
1450093_s_at	5.99863
1450094_at	3.96803
1450095_a_at	6.98488
1450096_at	4.3715
1450097_s_at	5.76241
1450098_at	5.78188
1450099_a_at	8.00005
1450100_a_at	5.81675
1450101_a_at	4.42536
1450102_a_at	9.31567
1450103_a_at	6.9939
1450104_at	5.02178
1450105_at	4.41766
1450106_a_at	6.82326
1450107_a_at	6.40078
1450108_at	4.42881
1450109_s_at	3.05351
1450110_at	8.21145
1450111_a_at	6.81403
1450112_a_at	4.15573
1450113_at	4.48847
1450114_at	5.79012
1450115_at	4.92767
1450116_at	3.98449
1450117_at	7.56018
1450118_a_at	9.11991
1450119_at	5.35954
1450120_at	4.9829
1450121_at	2.73458
1450122_at	4.12691
1450123_at	4.98022
1450124_a_at	5.03309
1450125_at	3.31025
1450126_at	4.55295
1450127_a_at	5.20975
1450128_at	7.138
1450129_a_at	6.23092
1450130_at	4.36912
1450131_a_at	5.02628
1450132_at	4.24405
1450133_at	3.21908
1450134_at	7.07699
1450135_at	5.50255
1450136_at	3.13032
1450137_at	5.00987
1450138_a_at	10.8655
1450139_at	4.52324
1450140_a_at	3.418
1450141_at	4.9039
1450142_a_at	5.06
1450143_at	3.44415
1450144_at	5.58903
1450145_at	3.69716
1450146_at	4.19412
1450147_at	5.57619
1450148_at	3.4219
1450149_a_at	11.3491
1450150_a_at	12.4904
1450151_at	4.88844
1450152_at	4.17123
1450153_at	3.33524
1450154_at	2.6601
1450155_at	2.99724
1450156_a_at	3.60539
1450157_a_at	3.69956
1450158_at	5.7841
1450159_at	5.02792
1450160_at	4.37648
1450161_at	4.07972
1450162_at	3.50485
1450163_a_at	4.51568
1450164_at	3.36982
1450165_at	6.91318
1450166_at	4.70511
1450167_at	4.21378
1450168_at	3.51059
1450169_at	3.91149
1450170_x_at	3.71875
1450171_x_at	2.63245
1450172_at	5.11859
1450173_at	5.94604
1450174_at	4.56163
1450175_a_at	2.60943
1450176_at	3.39654
1450177_at	3.97975
1450178_at	5.86029
1450179_at	4.70555
1450180_a_at	5.42135
1450181_at	5.38312
1450182_at	5.56588
1450183_a_at	4.38416
1450184_s_at	5.30371
1450185_a_at	6.12904
1450186_s_at	12.5121
1450187_a_at	8.16739
1450188_s_at	2.95149
1450189_at	3.44853
1450190_at	4.31109
1450191_a_at	6.7732
1450192_at	2.93313
1450193_at	3.74182
1450194_a_at	3.14291
1450195_at	4.15883
1450196_s_at	3.01045
1450197_at	4.44977
1450198_at	4.53056
1450199_a_at	6.62949
1450200_s_at	5.90998
1450201_at	4.30499
1450202_at	4.53747
1450203_at	3.60539
1450204_a_at	6.08082
1450205_at	5.10873
1450206_at	5.06841
1450207_at	4.51184
1450208_a_at	4.58016
1450209_at	4.01738
1450210_at	3.93799
1450211_at	2.68707
1450212_at	4.66514
1450213_at	4.97532
1450214_at	5.09525
1450215_at	3.20226
1450216_at	3.17722
1450217_at	4.68857
1450218_at	2.99453
1450219_at	5.14854
1450220_a_at	5.19292
1450221_at	3.15609
1450222_x_at	2.98174
1450223_at	4.34578
1450224_at	5.1618
1450225_at	4.18774
1450226_at	3.15687
1450227_at	3.34994
1450228_a_at	5.2962
1450229_at	4.08491
1450230_at	5.5965
1450231_a_at	3.40284
1450232_at	5.82733
1450233_a_at	4.86506
1450234_at	6.98723
1450235_at	5.27055
1450236_at	4.34747
1450237_at	3.30256
1450238_at	2.65874
1450239_at	3.19715
1450240_a_at	4.7478
1450241_a_at	7.3388
1450242_at	5.88164
1450243_a_at	3.70476
1450244_a_at	5.51921
1450245_at	2.72216
1450246_at	4.53728
1450247_a_at	4.44335
1450248_at	4.71542
1450249_s_at	4.29205
1450250_at	6.38705
1450251_a_at	6.40931
1450252_at	4.77083
1450253_a_at	5.29488
1450254_at	4.17808
1450255_at	4.88472
1450256_at	3.0606
1450257_at	3.44459
1450258_a_at	5.23087
1450259_a_at	3.2348
1450260_at	3.22887
1450261_a_at	3.58353
1450262_at	5.46786
1450263_at	4.45589
1450264_a_at	7.00609
1450265_at	4.67516
1450266_at	3.2465
1450267_at	4.37158
1450268_at	6.9366
1450269_a_at	7.6405
1450270_at	4.75083
1450271_at	2.97668
1450272_at	5.21583
1450273_at	4.80977
1450274_at	2.9957
1450275_x_at	8.39168
1450276_a_at	10.363
1450277_at	5.22869
1450278_at	5.20329
1450279_at	4.56848
1450280_a_at	3.87129
1450281_a_at	2.75908
1450282_at	5.2573
1450283_at	4.22276
1450284_at	4.66696
1450285_at	3.24568
1450286_at	3.67461
1450287_at	3.5177
1450288_at	3.99376
1450289_at	4.15521
1450290_at	4.1303
1450291_s_at	3.46169
1450292_a_at	2.58076
1450293_at	3.2801
1450294_a_at	4.86887
1450295_s_at	4.11103
1450296_at	2.90313
1450297_at	7.84198
1450298_at	3.87337
1450299_at	4.25416
1450300_at	3.72718
1450301_at	3.33883
1450302_at	4.06727
1450303_at	3.11667
1450304_at	2.75511
1450305_at	4.55897
1450306_at	3.6877
1450307_x_at	3.3791
1450308_a_at	6.55643
1450309_at	4.2374
1450310_at	5.36032
1450311_at	3.71777
1450312_at	4.71046
1450313_at	5.75109
1450314_at	4.15584
1450315_at	3.56211
1450316_at	4.20025
1450317_at	2.97771
1450318_a_at	3.89579
1450319_at	4.28408
1450320_at	2.87049
1450321_at	4.23852
1450322_s_at	3.43868
1450323_at	5.5294
1450324_a_at	4.17015
1450325_at	4.96202
1450326_at	4.20413
1450327_at	5.34335
1450328_at	2.73409
1450329_a_at	3.01733
1450330_at	4.54456
1450331_s_at	3.62029
1450332_s_at	6.33488
1450333_a_at	8.06909
1450334_at	3.1577
1450335_at	5.87506
1450336_at	3.97368
1450337_a_at	6.03052
1450338_x_at	2.44283
1450339_a_at	4.19374
1450340_a_at	5.89449
1450341_at	4.55897
1450342_at	2.99959
1450343_at	2.61571
1450344_a_at	5.98261
1450345_at	4.17954
1450346_at	4.00357
1450347_at	2.97658
1450348_at	3.529
1450349_at	3.47942
1450350_a_at	8.1499
1450351_a_at	6.3872
1450352_at	3.81213
1450353_at	3.83112
1450354_a_at	5.20847
1450355_a_at	8.79733
1450356_at	4.72896
1450357_a_at	4.72782
1450358_at	3.64775
1450359_at	4.16954
1450360_at	3.81834
1450361_at	4.28767
1450362_at	2.3817
1450363_at	3.9664
1450364_a_at	3.07268
1450365_at	5.60557
1450366_at	6.18868
1450367_at	3.12215
1450368_a_at	3.11149
1450369_at	4.25574
1450370_a_at	3.16723
1450371_at	4.01417
1450372_a_at	12.1127
1450373_at	3.61642
1450374_at	6.21103
1450375_at	4.29185
1450376_at	8.24054
1450377_at	7.91948
1450378_at	6.2701
1450379_at	5.0611
1450380_at	9.2067
1450381_a_at	5.71498
1450382_at	4.9816
1450383_at	5.26313
1450384_at	5.47952
1450385_at	5.43891
1450386_at	6.83589
1450387_s_at	7.61557
1450388_s_at	10.6904
1450389_s_at	3.90759
1450390_x_at	2.62206
1450391_a_at	8.8232
1450392_at	3.01177
1450393_a_at	6.68751
1450394_at	9.62322
1450395_at	8.51896
1450396_at	5.85442
1450397_at	8.20032
1450398_at	4.60038
1450399_at	6.92585
1450400_at	6.90268
1450401_at	7.32182
1450402_at	4.08173
1450403_at	3.92945
1450404_at	2.80526
1450405_at	6.0805
1450406_a_at	7.10831
1450407_a_at	8.87599
1450408_at	4.64353
1450409_a_at	8.28062
1450410_a_at	7.97738
1450411_at	3.54909
1450412_at	5.74733
1450413_at	4.72281
1450414_at	6.47795
1450415_at	3.40447
1450416_at	7.65099
1450417_a_at	3.48581
1450418_a_at	7.72181
1450419_at	3.8297
1450420_at	6.87636
1450421_at	4.91165
1450422_a_at	6.72254
1450423_s_at	5.74377
1450424_a_at	5.63531
1450425_a_at	7.22904
1450426_at	3.49386
1450427_at	4.32029
1450428_at	2.96573
1450429_at	8.98821
1450430_at	7.96312
1450431_a_at	10.8265
1450432_s_at	5.93956
1450433_at	5.21553
1450434_s_at	6.03032
1450435_at	7.72003
1450436_s_at	8.29473
1450437_a_at	5.69604
1450438_at	4.19567
1450439_at	4.81007
1450440_at	3.71796
1450441_at	4.58852
1450442_at	4.30956
1450443_at	5.01521
1450444_a_at	5.54656
1450445_at	3.05375
1450446_a_at	4.24934
1450447_at	4.83474
1450448_at	6.86228
1450449_a_at	7.7319
1450450_at	3.31266
1450451_at	5.18997
1450452_a_at	7.35182
1450453_a_at	5.06973
1450454_at	5.53107
1450455_s_at	3.71808
1450456_at	4.65548
1450457_at	4.26076
1450458_at	3.92201
1450459_at	8.15719
1450460_at	6.48744
1450461_at	5.68773
1450462_at	3.66647
1450463_at	4.93342
1450464_at	6.60852
1450465_at	3.66415
1450466_at	4.7758
1450467_at	5.16822
1450468_at	10.706
1450469_at	4.38973
1450470_at	4.34571
1450471_at	5.04926
1450472_s_at	3.60821
1450473_at	4.17223
1450474_at	2.86439
1450475_at	4.72661
1450476_at	3.10879
1450477_at	2.94147
1450478_a_at	6.4936
1450479_x_at	7.3699
1450480_a_at	4.5032
1450481_at	2.52315
1450482_a_at	3.8029
1450483_at	4.70069
1450484_a_at	6.09612
1450485_at	4.55996
1450486_a_at	4.31757
1450487_at	5.576
1450488_at	5.69886
1450489_at	4.83052
1450490_at	6.28988
1450491_at	5.2338
1450492_at	2.73353
1450493_at	5.64394
1450494_x_at	7.76373
1450495_a_at	4.74197
1450496_a_at	3.55619
1450497_at	4.57451
1450498_at	5.537
1450499_at	4.74834
1450500_at	4.12181
1450501_at	5.01438
1450502_at	5.16185
1450503_at	2.80738
1450504_a_at	7.64081
1450505_a_at	6.89933
1450506_a_at	4.28783
1450507_at	3.84724
1450508_at	4.44765
1450509_at	6.36172
1450510_a_at	3.82339
1450511_at	5.45093
1450512_at	4.8654
1450513_at	5.12425
1450514_at	4.10734
1450515_at	3.38847
1450516_a_at	4.21413
1450517_at	3.63144
1450518_at	3.01063
1450519_a_at	7.57319
1450520_at	3.94086
1450521_a_at	5.03407
1450522_a_at	8.71652
1450523_at	5.38032
1450524_at	4.83639
1450525_at	3.62291
1450526_at	4.27081
1450527_at	3.34339
1450528_at	3.5818
1450529_at	3.17332
1450530_at	2.87129
1450531_at	4.65701
1450532_at	5.81179
1450533_a_at	4.7354
1450534_x_at	6.28466
1450535_at	6.82625
1450536_s_at	3.64067
1450537_at	3.6325
1450538_s_at	3.54375
1450539_at	5.24181
1450540_x_at	5.99355
1450541_at	5.27355
1450542_s_at	2.92598
1450543_at	5.78154
1450544_at	5.98839
1450545_a_at	4.31581
1450546_at	2.50272
1450547_x_at	3.15181
1450548_at	3.45016
1450549_s_at	4.12804
1450550_at	3.4474
1450551_x_at	2.34467
1450552_at	3.83532
1450553_at	3.10102
1450554_at	3.98594
1450555_at	2.45277
1450556_at	5.66507
1450557_at	4.00942
1450558_at	2.62826
1450559_at	5.82506
1450560_a_at	7.09972
1450561_a_at	9.1576
1450562_at	4.28656
1450563_at	3.92377
1450564_x_at	5.2278
1450565_at	4.36618
1450566_at	3.70781
1450567_a_at	12.761
1450568_at	4.29409
1450569_a_at	6.70471
1450570_a_at	4.90971
1450571_a_at	3.85731
1450572_at	4.96259
1450573_at	5.22669
1450574_at	3.68425
1450575_at	3.23983
1450576_a_at	5.90247
1450577_at	4.23312
1450578_at	2.51244
1450579_x_at	4.8202
1450580_at	3.9669
1450581_at	6.78238
1450582_at	2.85405
1450583_s_at	4.0254
1450584_at	3.20564
1450585_at	3.27046
1450586_at	4.38416
1450587_at	4.75231
1450588_at	3.5445
1450589_at	4.24039
1450590_at	3.39241
1450591_at	3.98621
1450592_at	3.097
1450593_at	2.85926
1450594_at	3.33404
1450595_at	3.36134
1450596_at	5.08283
1450597_at	5.00854
1450598_at	2.53938
1450599_at	2.54167
1450600_at	4.9303
1450601_at	2.96308
1450602_at	2.91023
1450603_s_at	2.91784
1450604_at	3.70956
1450605_at	4.60517
1450606_at	5.01125
1450607_s_at	4.50954
1450608_at	4.76196
1450609_at	4.58677
1450610_at	3.89468
1450611_at	3.80684
1450612_a_at	5.56978
1450613_x_at	2.99387
1450614_x_at	3.17567
1450615_at	2.66778
1450616_at	3.70464
1450617_at	3.61077
1450618_a_at	6.60328
1450619_x_at	5.3258
1450620_at	3.84702
1450621_a_at	3.82366
1450622_at	6.80182
1450623_at	10.1034
1450624_at	4.18985
1450625_at	10.2365
1450626_at	7.41655
1450627_at	10.1923
1450628_at	7.47426
1450629_at	8.9463
1450630_at	6.80755
1450631_x_at	3.40787
1450632_at	9.53169
1450633_at	3.94606
1450634_at	9.47997
1450635_at	5.37068
1450636_s_at	5.2776
1450637_a_at	9.38887
1450638_at	10.4008
1450639_at	3.19544
1450640_x_at	11.3207
1450641_at	12.5241
1450642_at	10.0057
1450643_s_at	7.77676
1450644_at	10.8002
1450645_at	3.80082
1450646_at	6.66016
1450647_at	7.28017
1450648_s_at	9.79319
1450649_at	10.2879
1450650_at	7.36643
1450651_at	4.66864
1450652_at	10.2203
1450653_at	2.76247
1450654_a_at	6.87824
1450655_at	8.44499
1450656_at	7.38729
1450657_at	7.58809
1450658_at	7.15271
1450659_at	5.79382
1450660_at	7.88778
1450661_x_at	7.42097
1450662_at	7.05824
1450663_at	8.08007
1450664_at	8.68118
1450665_at	5.63822
1450666_s_at	7.45802
1450667_a_at	9.64955
1450668_s_at	10.5984
1450669_at	6.87695
1450670_at	4.28783
1450671_at	3.5155
1450672_a_at	6.84822
1450673_at	9.66086
1450674_at	7.78447
1450675_at	7.02489
1450676_at	3.58174
1450677_at	3.81276
1450678_at	6.62851
1450679_at	6.48044
1450680_at	2.83701
1450681_at	3.92889
1450682_at	5.22561
1450683_at	4.23801
1450684_at	7.81588
1450685_at	8.60047
1450686_at	8.13952
1450687_at	2.63241
1450688_at	8.05247
1450689_at	2.86251
1450690_at	9.54635
1450691_at	6.9499
1450692_at	4.52854
1450693_at	5.04846
1450694_at	9.1907
1450695_at	4.85409
1450696_at	7.0209
1450697_at	6.99429
1450698_at	6.87658
1450699_at	10.0067
1450700_at	10.2582
1450701_a_at	6.10336
1450702_at	6.26926
1450703_at	3.98219
1450704_at	4.61097
1450705_at	7.43012
1450706_a_at	10.8164
1450707_at	3.77137
1450708_at	3.85682
1450709_at	2.68582
1450710_at	5.69162
1450711_at	9.02561
1450712_at	3.28038
1450713_at	5.0886
1450714_at	9.59278
1450715_at	3.83515
1450716_at	9.77916
1450717_at	6.52375
1450718_at	3.97997
1450719_at	5.24419
1450720_at	9.59711
1450721_at	9.86476
1450722_at	6.36443
1450723_at	6.53076
1450724_at	8.34721
1450725_s_at	5.3484
1450726_at	7.59473
1450727_a_at	7.01803
1450728_at	7.78482
1450729_at	8.22559
1450730_at	6.22176
1450731_s_at	8.31209
1450732_a_at	9.07832
1450733_at	6.09775
1450734_at	7.4597
1450735_at	7.29708
1450736_a_at	4.1101
1450737_at	4.39347
1450738_at	8.84056
1450739_at	5.24265
1450740_a_at	11.174
1450741_at	6.91301
1450742_at	5.65317
1450743_s_at	6.38648
1450744_at	8.24508
1450745_at	6.47564
1450746_at	8.4394
1450747_at	5.59991
1450748_at	5.92869
1450749_a_at	7.1421
1450750_a_at	8.16827
1450751_at	4.17954
1450752_at	2.96528
1450753_at	4.34592
1450754_at	6.05432
1450755_at	7.43446
1450756_s_at	6.17514
1450757_at	10.3863
1450758_at	3.02279
1450759_at	6.75449
1450760_a_at	6.52725
1450761_s_at	3.11828
1450762_s_at	3.27431
1450763_x_at	2.42347
1450764_at	3.93666
1450765_a_at	4.95542
1450766_at	3.56268
1450767_at	4.76115
1450768_at	6.76349
1450769_s_at	5.81163
1450770_at	8.1746
1450771_at	2.74047
1450772_at	5.86534
1450773_at	3.27175
1450774_at	3.96312
1450775_at	4.00876
1450776_at	6.41494
1450777_at	6.80082
1450778_a_at	8.15355
1450779_at	7.41169
1450780_s_at	5.88752
1450781_at	3.46262
1450782_at	5.29759
1450783_at	6.8916
1450784_at	10.6131
1450785_at	4.34746
1450786_x_at	6.36352
1450787_at	4.2212
1450788_at	2.78031
1450789_at	4.88574
1450790_at	7.22973
1450791_at	4.2304
1450792_at	8.85578
1450793_at	3.22471
1450794_at	4.47166
1450795_at	4.91703
1450796_at	5.53553
1450797_a_at	2.91778
1450798_at	9.26964
1450799_at	5.74743
1450800_at	6.846
1450801_at	4.83718
1450802_at	3.18932
1450803_at	6.55742
1450804_at	4.09372
1450805_at	3.91517
1450806_at	3.38667
1450807_at	4.52601
1450808_at	4.53622
1450809_at	2.69836
1450810_at	4.86816
1450811_at	3.28994
1450812_at	2.67009
1450813_a_at	4.67284
1450814_a_at	7.94918
1450815_s_at	10.9935
1450816_at	7.42804
1450817_at	4.00691
1450818_a_at	10.7468
1450819_at	4.02697
1450820_a_at	3.13708
1450821_at	3.68175
1450822_at	4.42987
1450823_at	3.78975
1450824_at	5.13507
1450825_at	4.54025
1450826_a_at	5.38842
1450827_at	3.01927
1450828_at	4.99523
1450829_at	3.91973
1450830_a_at	3.49233
1450831_at	5.82277
1450832_at	3.32257
1450833_at	4.785
1450834_at	3.68026
1450835_a_at	5.11525
1450836_at	4.03065
1450837_at	5.71045
1450838_x_at	7.12085
1450839_at	12.0387
1450840_a_at	13.6252
1450841_at	8.42554
1450842_a_at	5.79012
1450843_a_at	11.9327
1450844_at	6.53098
1450845_a_at	8.94278
1450846_at	7.33534
1450847_at	6.90079
1450848_at	8.47131
1450849_at	7.75272
1450850_at	7.90241
1450851_at	9.90813
1450852_s_at	9.34617
1450853_at	7.7676
1450854_at	6.06691
1450855_at	5.622
1450856_at	4.77168
1450857_a_at	13.5813
1450858_a_at	10.1764
1450859_s_at	8.25631
1450860_at	7.95513
1450861_at	6.76473
1450862_at	4.54914
1450863_a_at	4.75234
1450864_at	7.63966
1450865_s_at	9.33995
1450866_a_at	10.1904
1450867_at	4.97423
1450868_at	8.21342
1450869_at	6.58358
1450870_at	6.13339
1450871_a_at	8.17518
1450872_s_at	8.81041
1450873_at	8.18052
1450874_at	9.63478
1450875_at	3.79658
1450876_at	9.23055
1450877_at	9.57773
1450878_at	10.2099
1450879_at	7.37354
1450880_at	7.80986
1450881_s_at	8.56449
1450882_s_at	6.04553
1450883_a_at	7.83203
1450884_at	6.20067
1450885_at	7.26417
1450886_at	3.09721
1450887_at	7.56474
1450888_at	6.83703
1450889_at	8.46304
1450890_a_at	8.28428
1450891_at	10.3728
1450892_a_at	7.76286
1450893_a_at	6.60309
1450894_a_at	9.05046
1450895_a_at	9.13228
1450896_at	6.57633
1450897_at	8.94882
1450898_at	6.86562
1450899_at	7.24082
1450900_at	8.62369
1450901_a_at	8.02835
1450902_at	6.36913
1450903_at	9.43697
1450904_at	9.4298
1450905_at	5.05588
1450906_at	2.91778
1450907_at	9.11961
1450908_at	8.32374
1450909_at	5.76669
1450910_at	7.62067
1450911_at	11.9744
1450912_at	2.64145
1450913_at	5.97665
1450914_at	9.44524
1450915_at	8.63109
1450916_at	6.19406
1450917_at	3.38043
1450918_s_at	7.08788
1450919_at	8.61945
1450920_at	4.07646
1450921_at	6.3657
1450922_a_at	7.82208
1450923_at	8.34176
1450924_at	7.65843
1450925_a_at	11.1926
1450926_at	3.65502
1450927_at	7.01412
1450928_at	9.90078
1450929_at	5.37094
1450930_at	4.47406
1450931_at	6.61292
1450932_s_at	8.53978
1450933_at	4.21965
1450934_at	11.0685
1450935_at	7.6191
1450936_a_at	4.00925
1450937_at	8.35931
1450938_at	6.91327
1450939_at	5.6994
1450940_at	3.9303
1450941_at	9.19322
1450942_at	4.82264
1450943_at	7.02643
1450944_at	9.23781
1450945_at	6.44757
1450946_at	3.81118
1450947_at	4.23113
1450948_a_at	6.13046
1450949_at	7.21263
1450950_at	8.19314
1450951_at	5.67284
1450952_at	8.21516
1450953_at	8.22589
1450954_at	8.57206
1450955_s_at	4.67755
1450956_at	4.38737
1450957_a_at	9.50517
1450958_at	11.1578
1450959_at	7.86264
1450960_at	4.39008
1450961_a_at	7.61425
1450962_at	3.24873
1450963_at	7.3934
1450964_a_at	9.673
1450965_at	7.64055
1450966_at	8.14628
1450967_at	8.25292
1450968_at	9.22689
1450969_at	7.31058
1450970_at	6.07479
1450971_at	9.02775
1450972_at	7.50918
1450973_s_at	6.80515
1450974_at	7.4836
1450975_at	6.72056
1450976_at	8.03495
1450977_s_at	7.64173
1450978_at	8.05627
1450979_at	2.33959
1450980_at	6.08862
1450981_at	9.59804
1450982_at	6.38702
1450983_at	7.13727
1450984_at	7.15511
1450985_a_at	8.24711
1450986_at	8.16975
1450987_a_at	7.86549
1450988_at	7.22359
1450989_at	2.8695
1450990_at	8.52865
1450991_at	3.115
1450992_a_at	9.00561
1450993_at	5.73647
1450994_at	10.2265
1450995_at	4.64427
1450996_at	2.59917
1450997_at	9.56318
1450998_at	6.19472
1450999_a_at	3.26298
1451000_at	9.60771
1451001_at	3.44583
1451002_at	9.27189
1451003_at	9.51547
1451004_at	5.99978
1451005_at	10.1719
1451006_at	7.48004
1451007_at	4.4321
1451008_at	5.49932
1451009_at	4.42434
1451010_at	4.86378
1451011_at	6.30975
1451012_a_at	10.5214
1451013_at	6.15792
1451014_at	4.25691
1451015_at	8.6325
1451016_at	6.77006
1451017_at	8.31273
1451018_at	7.06788
1451019_at	7.75463
1451020_at	7.7187
1451021_a_at	8.71889
1451022_at	7.86359
1451023_at	6.01658
1451024_at	5.56541
1451025_at	9.76607
1451026_at	6.01131
1451027_at	5.88833
1451028_at	6.2142
1451029_at	5.17023
1451030_at	3.65736
1451031_at	7.27746
1451032_at	2.71239
1451033_a_at	5.33447
1451034_at	4.96734
1451035_a_at	11.5953
1451036_at	7.40081
1451037_at	8.48809
1451038_at	6.18973
1451039_at	6.01684
1451040_at	8.33706
1451041_at	7.98367
1451042_a_at	7.50094
1451043_at	3.84386
1451044_at	6.04792
1451045_at	4.56161
1451046_at	3.61816
1451047_at	9.82046
1451048_at	3.44486
1451049_at	10.4484
1451050_at	6.79245
1451051_a_at	7.07259
1451052_at	8.08777
1451053_a_at	3.33145
1451054_at	5.68457
1451055_at	4.26711
1451056_at	8.3229
1451057_x_at	7.02149
1451058_at	7.6658
1451059_at	4.88435
1451060_at	3.16899
1451061_at	4.1604
1451062_a_at	3.16633
1451063_at	6.26496
1451064_a_at	6.33125
1451065_a_at	7.8489
1451066_at	7.81383
1451067_at	8.46326
1451068_s_at	12.3992
1451069_at	8.29765
1451070_at	9.32381
1451071_a_at	10.9959
1451072_a_at	6.41834
1451073_at	8.57134
1451074_at	9.08712
1451075_s_at	10.4267
1451076_s_at	8.78056
1451077_at	7.27069
1451078_at	6.93501
1451079_at	6.81646
1451080_at	9.44628
1451081_a_at	7.72285
1451082_at	6.25497
1451083_s_at	8.44421
1451084_at	8.11686
1451085_at	5.5086
1451086_s_at	10.6488
1451087_at	6.92276
1451088_a_at	5.89296
1451089_a_at	10.0013
1451090_a_at	9.73865
1451091_at	9.47842
1451092_a_at	7.11247
1451093_at	5.61099
1451094_at	5.64904
1451095_at	7.92645
1451096_at	9.29763
1451097_at	8.57298
1451098_at	8.55136
1451099_at	7.46484
1451100_a_at	5.71011
1451101_a_at	13.5139
1451102_at	8.15332
1451103_at	6.09513
1451104_a_at	7.73686
1451105_at	4.42513
1451106_at	6.42348
1451107_at	6.16312
1451108_at	7.18107
1451109_a_at	9.63765
1451110_at	6.79
1451111_at	3.59054
1451112_s_at	11.0182
1451113_a_at	9.09327
1451114_at	7.36504
1451115_at	7.24339
1451116_at	5.77105
1451117_a_at	4.18978
1451118_a_at	6.41024
1451119_a_at	9.23547
1451120_at	9.21875
1451121_a_at	7.49138
1451122_at	7.84441
1451123_at	6.18057
1451124_at	11.231
1451125_at	9.0828
1451126_at	8.60484
1451127_at	7.45746
1451128_s_at	3.85609
1451129_at	4.51698
1451130_at	10.3099
1451131_at	8.12064
1451132_at	9.87318
1451133_s_at	7.58395
1451134_a_at	9.80207
1451135_at	9.04736
1451136_a_at	7.4462
1451137_a_at	6.80891
1451138_x_at	6.9637
1451139_at	4.98074
1451140_s_at	6.60824
1451141_at	6.32766
1451142_at	6.94763
1451143_at	6.31902
1451144_at	7.86205
1451145_s_at	9.69445
1451146_at	7.4482
1451147_x_at	5.01934
1451148_at	9.98282
1451149_at	7.4385
1451150_at	6.56732
1451151_s_at	7.97878
1451152_a_at	8.33788
1451153_a_at	7.17999
1451154_a_at	9.11926
1451155_at	3.46896
1451156_s_at	5.96085
1451157_at	4.59356
1451158_at	5.30173
1451159_at	9.68256
1451160_s_at	7.1037
1451161_a_at	7.04633
1451162_at	10.2042
1451163_at	6.89675
1451164_a_at	7.15429
1451165_at	5.37501
1451166_a_at	7.2306
1451167_at	6.0762
1451168_a_at	10.0407
1451169_at	5.57711
1451170_s_at	8.45166
1451171_at	7.56855
1451172_at	10.7251
1451173_at	5.29488
1451174_at	6.40881
1451175_at	8.87599
1451176_at	7.82354
1451177_at	9.67195
1451178_at	8.56998
1451179_a_at	10.6434
1451180_a_at	7.54859
1451181_at	3.94677
1451182_s_at	7.35114
1451183_at	5.70485
1451184_at	10.1572
1451185_at	9.49551
1451186_at	3.72432
1451187_at	8.78653
1451188_at	9.72929
1451189_at	5.53478
1451190_a_at	6.63745
1451191_at	5.0001
1451192_a_at	6.54234
1451193_x_at	6.98935
1451194_at	4.00747
1451195_a_at	9.72551
1451196_at	8.8656
1451197_s_at	7.61035
1451198_at	4.10826
1451199_at	6.55857
1451200_at	7.72138
1451201_s_at	9.64231
1451202_at	8.10151
1451203_at	4.70561
1451204_at	11.1459
1451205_at	11.1884
1451206_s_at	6.55209
1451207_at	7.97309
1451208_at	7.24513
1451209_at	8.98549
1451210_at	7.53878
1451211_a_at	7.09804
1451212_at	5.58465
1451213_at	5.91362
1451214_at	8.37342
1451215_at	4.56012
1451216_at	8.52464
1451217_a_at	9.65357
1451218_at	8.32372
1451219_at	7.70375
1451220_at	7.03841
1451221_at	7.05823
1451222_at	7.87439
1451223_a_at	8.37738
1451224_at	6.45864
1451225_at	9.75329
1451226_at	7.26825
1451227_a_at	7.06979
1451228_a_at	5.74191
1451229_at	6.88192
1451230_a_at	12.2597
1451231_a_at	7.64596
1451232_at	9.49806
1451233_at	6.17496
1451234_at	7.16575
1451235_at	5.1479
1451236_at	5.40691
1451237_s_at	10.0149
1451238_at	9.82476
1451239_a_at	4.17954
1451240_a_at	8.73328
1451241_at	5.11313
1451242_a_at	8.12358
1451243_at	7.05483
1451244_a_at	8.32545
1451245_at	4.94429
1451246_s_at	3.11057
1451247_at	8.33401
1451248_at	6.56919
1451249_at	5.95594
1451250_at	5.65603
1451251_at	9.15527
1451252_at	7.16907
1451253_at	6.71947
1451254_at	8.89217
1451255_at	6.57526
1451256_at	7.32136
1451257_at	5.63216
1451258_at	6.04797
1451259_at	11.3904
1451260_at	4.41617
1451261_s_at	6.32563
1451262_a_at	7.59659
1451263_a_at	9.72079
1451264_at	9.53068
1451265_at	6.68232
1451266_at	5.99236
1451267_at	7.17094
1451268_at	4.61097
1451269_at	8.45495
1451270_at	5.27026
1451271_a_at	9.54923
1451272_a_at	8.3142
1451273_x_at	4.85546
1451274_at	8.40653
1451275_at	8.52652
1451276_at	7.60902
1451277_at	8.98073
1451278_a_at	6.40069
1451279_at	6.71006
1451280_at	3.54887
1451281_at	5.15109
1451282_at	4.68931
1451283_at	7.83917
1451284_at	7.86298
1451285_at	9.31598
1451286_s_at	8.6647
1451287_s_at	5.88661
1451288_s_at	4.96572
1451289_at	7.5983
1451290_at	10.5079
1451291_at	7.9157
1451292_at	7.71688
1451293_at	6.64646
1451294_s_at	11.3011
1451295_a_at	8.57166
1451296_x_at	8.5746
1451297_at	5.00164
1451298_at	7.53557
1451299_at	7.14977
