"probe_id"	"ensembl_id"	"expression"
"1457724_at"	"ENSMUSG00000021477"	6.09769
"1457728_at"	"ENSMUSG00000043243"	4.30608
"1457730_at"	"ENSMUSG00000055884"	3.6503
"1457733_at"	"ENSMUSG00000070695"	2.74616
"1457736_at"	"ENSMUSG00000043614"	6.39721
"1457737_at"	"ENSMUSG00000053420"	4.47966
"1457738_at"	"ENSMUSG00000066568"	3.47714
"1457739_at"	"ENSMUSG00000032178"	4.32761
"1457740_at"	"ENSMUSG00000055116"	5.57551
"1457744_at"	"ENSMUSG00000021500"	8.11918
"1457745_at"	"ENSMUSG00000044317"	5.58159
"1457748_at"	"ENSMUSG00000038902"	3.97584
"1457749_at"	"ENSMUSG00000028582"	5.88497
"1457751_at"	"ENSMUSG00000035623"	7.41931
"1457753_at"	"ENSMUSG00000033777"	5.48824
"1457754_at"	"ENSMUSG00000046567"	3.76457
"1457755_at"	"ENSMUSG00000063594"	6.01532
"1457756_at"	"ENSMUSG00000063894"	4.25337
"1457757_at"	"ENSMUSG00000074607"	3.41126
"1457758_at"	"ENSMUSG00000022338"	5.24108
"1457763_at"	"ENSMUSG00000029054"	4.67601
"1457766_at"	"ENSMUSG00000074595"	4.77936
"1457768_at"	"ENSMUSG00000015711"	4.35681
"1457770_at"	"ENSMUSG00000022094"	5.72608
"1457773_at"	"ENSMUSG00000015314"	3.59384
"1457774_at"	"ENSMUSG00000031851"	5.04453
"1457775_at"	"ENSMUSG00000048279"	3.03567
"1457777_at"	"ENSMUSG00000017204"	3.69808
"1457778_at"	"ENSMUSG00000038143"	4.19786
"1457779_at"	"ENSMUSG00000085457"	4.88024
"1457780_at"	"ENSMUSG00000039232"	6.00211
"1457781_at"	"ENSMUSG00000101609"	8.71051
"1457782_at"	"ENSMUSG00000028465"	6.36106
"1457783_at"	"ENSMUSG00000023460"	6.1038
"1457788_at"	"ENSMUSG00000010067"	7.08304
"1457789_at"	"ENSMUSG00000030720"	4.42583
"1457790_at"	"ENSMUSG00000020305"	3.50883
"1457793_a_at"	"ENSMUSG00000054823"	5.74344
"1457794_at"	"ENSMUSG00000054823"	6.27016
"1457798_at"	"ENSMUSG00000042507"	4.32642
"1457799_at"	"ENSMUSG00000043673"	4.51189
"1457806_at"	"ENSMUSG00000073805"	7.66552
"1457807_at"	"ENSMUSG00000037722"	3.72256
"1457809_at"	"ENSMUSG00000000708"	5.61362
"1457810_at"	"ENSMUSG00000043467"	3.58771
"1457812_at"	"ENSMUSG00000043909"	4.37005
"1457816_at"	"ENSMUSG00000028914"	6.31565
"1457819_at"	"ENSMUSG00000075316"	4.15293
"1457823_at"	"ENSMUSG00000028195"	10.1425
"1457824_at"	"ENSMUSG00000032369"	5.89296
"1457825_x_at"	"ENSMUSG00000020432"	9.37056
"1457826_a_at"	"ENSMUSG00000078572"	9.26877
"1457827_at"	"ENSMUSG00000046561"	4.34096
"1457828_at"	"ENSMUSG00000026718"	4.46793
"1457829_at"	"ENSMUSG00000002190"	3.98361
"1457831_at"	"ENSMUSG00000109718"	5.50898
"1457834_at"	"ENSMUSG00000021264"	4.59319
"1457835_at"	"ENSMUSG00000114382"	4.70165
"1457836_at"	"ENSMUSG00000020818"	4.60644
"1457837_at"	"ENSMUSG00000029134"	2.82283
"1457840_at"	"ENSMUSG00000029765"	4.14794
"1457841_at"	"ENSMUSG00000108072"	2.68917
"1457843_at"	"ENSMUSG00000050447"	3.3128
"1457844_a_at"	"ENSMUSG00000061411"	4.44544
"1457846_at"	"ENSMUSG00000020544"	2.61985
"1457853_at"	"ENSMUSG00000038528"	2.75244
"1457855_at"	"ENSMUSG00000041534"	2.99282
"1457861_at"	"ENSMUSG00000089633"	3.503
"1457864_at"	"ENSMUSG00000037098"	4.10755
"1457867_at"	"ENSMUSG00000032908"	4.907
"1457869_at"	"ENSMUSG00000073000"	3.58136
"1457871_at"	"ENSMUSG00000038591"	3.02841
"1457881_at"	"ENSMUSG00000042359"	5.13989
"1457882_at"	"ENSMUSG00000016984"	4.86148
"1457883_at"	"ENSMUSG00000054659"	4.31844
"1457887_at"	"ENSMUSG00000029797"	5.87442
"1457894_at"	"ENSMUSG00000040113"	2.69434
"1457895_at"	"ENSMUSG00000027115"	2.78487
"1457896_at"	"ENSMUSG00000026610"	3.87234
"1457897_at"	"ENSMUSG00000036555"	4.94565
"1457899_at"	"ENSMUSG00000061751"	3.20316
"1457900_at"	"ENSMUSG00000038774"	4.43628
"1457903_at"	"ENSMUSG00000108239"	3.0463
"1457904_at"	"ENSMUSG00000041261"	4.34682
"1457906_at"	"ENSMUSG00000031577"	3.13271
"1457909_at"	"ENSMUSG00000036875"	3.71831
"1457912_at"	"ENSMUSG00000091994"	3.55506
"1457913_at"	"ENSMUSG00000060510"	7.71977
"1457915_at"	"ENSMUSG00000039958"	4.88815
"1457917_at"	"ENSMUSG00000000409"	4.64441
"1457918_at"	"ENSMUSG00000021281"	4.3766
"1457921_at"	"ENSMUSG00000031399"	4.82592
"1457924_at"	"ENSMUSG00000027763"	6.56599
"1457925_at"	"ENSMUSG00000006169"	4.56799
"1457926_at"	"ENSMUSG00000026269"	3.58709
"1457927_at"	"ENSMUSG00000052387"	3.87743
"1457928_at"	"ENSMUSG00000022798"	3.3347
"1457929_at"	"ENSMUSG00000020184"	3.94219
"1457930_at"	"ENSMUSG00000025332"	5.15422
"1457933_at"	"ENSMUSG00000037336"	4.27747
"1457936_at"	"ENSMUSG00000021936"	3.69609
"1457939_at"	"ENSMUSG00000070883"	4.03865
"1457941_at"	"ENSMUSG00000038705"	4.86951
"1457946_at"	"ENSMUSG00000001103"	5.3876
"1457947_at"	"ENSMUSG00000057788"	4.82935
"1457949_at"	"ENSMUSG00000025041"	6.06756
"1457956_at"	"ENSMUSG00000014592"	5.01886
"1457961_at"	"ENSMUSG00000026623"	3.40604
"1457964_at"	"ENSMUSG00000100680"	3.97691
"1457969_at"	"ENSMUSG00000042229"	6.14624
"1457970_at"	"ENSMUSG00000025228"	3.97283
"1457972_at"	"ENSMUSG00000046679"	4.89113
"1457975_at"	"ENSMUSG00000007610"	5.29855
"1457976_at"	"ENSMUSG00000067297"	3.79692
"1457977_at"	"ENSMUSG00000028863"	3.66804
"1457980_x_at"	"ENSMUSG00000026558"	6.78509
"1457981_x_at"	"ENSMUSG00000027454"	2.94367
"1457983_s_at"	"ENSMUSG00000031568"	8.78921
"1457984_at"	"ENSMUSG00000049796"	2.51823
"1457985_at"	"ENSMUSG00000021097"	6.97783
"1457987_at"	"ENSMUSG00000022195"	2.81589
"1457989_at"	"ENSMUSG00000074796"	4.82038
"1457990_at"	"ENSMUSG00000058589"	2.94727
"1457993_at"	"ENSMUSG00000111994"	3.50597
"1457997_at"	"ENSMUSG00000035596"	4.69926
"1457999_at"	"ENSMUSG00000028229"	7.45798
"1458000_at"	"ENSMUSG00000069441"	2.79447
"1458003_at"	"ENSMUSG00000062519"	4.22162
"1458004_at"	"ENSMUSG00000026586"	2.81627
"1458012_at"	"ENSMUSG00000025592"	2.71101
"1458013_at"	"ENSMUSG00000024491"	3.20158
"1458014_at"	"ENSMUSG00000031189"	3.45177
"1458015_at"	"ENSMUSG00000036466"	3.81357
"1458017_at"	"ENSMUSG00000038116"	5.14143
"1458020_at"	"ENSMUSG00000042453"	2.69487
"1458023_at"	"ENSMUSG00000031148"	5.16694
"1458025_at"	"ENSMUSG00000036918"	5.52027
"1458026_at"	"ENSMUSG00000060206"	5.07086
"1458027_at"	"ENSMUSG00000030879"	4.1914
"1458028_at"	"ENSMUSG00000072640"	6.0387
"1458032_at"	"ENSMUSG00000000827"	3.75802
"1458033_at"	"ENSMUSG00000027272"	5.11553
"1458044_at"	"ENSMUSG00000057103"	3.4695
"1458047_at"	"ENSMUSG00000031497"	3.01078
"1458048_at"	"ENSMUSG00000086386"	3.20784
"1458049_at"	"ENSMUSG00000022821"	5.30488
"1458053_at"	"ENSMUSG00000026782"	6.12222
"1458054_at"	"ENSMUSG00000061731"	6.49568
"1458056_at"	"ENSMUSG00000032621"	7.1397
"1458059_at"	"ENSMUSG00000063200"	4.09832
"1458067_at"	"ENSMUSG00000035614"	3.23723
"1458070_at"	"ENSMUSG00000051076"	3.60825
"1458074_at"	"ENSMUSG00000058246"	5.37921
"1458078_at"	"ENSMUSG00000056608"	7.48422
"1458079_at"	"ENSMUSG00000005501"	5.30068
"1458080_at"	"ENSMUSG00000043535"	2.49594
"1458084_at"	"ENSMUSG00000035798"	6.05046
"1458085_at"	"ENSMUSG00000012126"	6.96925
"1458086_at"	"ENSMUSG00000043183"	4.2761
"1458087_at"	"ENSMUSG00000040287"	4.60964
"1458090_at"	"ENSMUSG00000038712"	3.10203
"1458097_at"	"ENSMUSG00000034903"	7.0048
"1458101_at"	"ENSMUSG00000038637"	3.72942
"1458103_at"	"ENSMUSG00000018501"	3.96471
"1458104_a_at"	"ENSMUSG00000070306"	5.23359
"1458105_at"	"ENSMUSG00000009394"	4.72754
"1458106_at"	"ENSMUSG00000045435"	3.57708
"1458111_at"	"ENSMUSG00000033557"	5.69501
"1458112_at"	"ENSMUSG00000052551"	3.6142
"1458116_at"	"ENSMUSG00000080316"	3.34806
"1458117_at"	"ENSMUSG00000021027"	3.43225
"1458119_at"	"ENSMUSG00000023912"	3.66146
"1458120_at"	"ENSMUSG00000040420"	2.6704
"1458128_at"	"ENSMUSG00000026004"	5.79312
"1458129_at"	"ENSMUSG00000032238"	7.0488
"1458136_at"	"ENSMUSG00000069769"	6.57765
"1458139_at"	"ENSMUSG00000060373"	3.06487
"1458140_at"	"ENSMUSG00000031558"	4.93086
"1458142_at"	"ENSMUSG00000036985"	3.86485
"1458143_at"	"ENSMUSG00000043635"	3.74838
"1458145_at"	"ENSMUSG00000032238"	4.92687
"1458146_at"	"ENSMUSG00000030313"	4.08722
"1458148_at"	"ENSMUSG00000049871"	3.46183
"1458150_at"	"ENSMUSG00000040506"	4.79836
"1458152_at"	"ENSMUSG00000027809"	2.9072
"1458157_at"	"ENSMUSG00000017405"	3.6983
"1458158_at"	"ENSMUSG00000022364"	5.30198
"1458161_at"	"ENSMUSG00000101609"	7.03504
"1458163_at"	"ENSMUSG00000060314"	2.7662
"1458164_at"	"ENSMUSG00000085891"	5.11491
"1458165_at"	"ENSMUSG00000066232"	3.3128
"1458168_at"	"ENSMUSG00000027746"	2.92938
"1458171_at"	"ENSMUSG00000030737"	5.84839
"1458172_at"	"ENSMUSG00000024556"	4.59473
"1458174_at"	"ENSMUSG00000043065"	3.04778
"1458175_at"	"ENSMUSG00000037379"	5.60798
"1458176_at"	"ENSMUSG00000028957"	7.53438
"1458177_at"	"ENSMUSG00000021928"	4.12804
"1458181_at"	"ENSMUSG00000030982"	4.83974
"1458182_at"	"ENSMUSG00000026889"	6.18591
"1458185_at"	"ENSMUSG00000026279"	5.41533
"1458187_at"	"ENSMUSG00000026135"	4.8028
"1458189_at"	"ENSMUSG00000004415"	3.18885
"1458190_at"	"ENSMUSG00000031389"	4.20849
"1458191_at"	"ENSMUSG00000029563"	6.0836
"1458193_at"	"ENSMUSG00000052468"	4.39357
"1458195_at"	"ENSMUSG00000020220"	5.37775
"1458198_at"	"ENSMUSG00000023050"	2.82774
"1458202_at"	"ENSMUSG00000036006"	4.52161
"1458203_at"	"ENSMUSG00000024533"	6.55705
"1458204_at"	"ENSMUSG00000018593"	7.43505
"1458208_s_at"	"ENSMUSG00000027709"	6.7584
"1458209_at"	"ENSMUSG00000066129"	4.74586
"1458210_at"	"ENSMUSG00000024105"	3.14228
"1458211_at"	"ENSMUSG00000031644"	2.77469
"1458214_at"	"ENSMUSG00000051499"	3.4373
"1458217_s_at"	"ENSMUSG00000035401"	4.40067
"1458218_s_at"	"ENSMUSG00000069094"	6.30826
"1458219_at"	"ENSMUSG00000005687"	3.15687
"1458220_at"	"ENSMUSG00000031523"	5.01058
"1458221_at"	"ENSMUSG00000059401"	5.31051
"1458223_at"	"ENSMUSG00000054387"	4.79807
"1458225_at"	"ENSMUSG00000038074"	3.94011
"1458226_at"	"ENSMUSG00000025278"	4.72212
"1458229_at"	"ENSMUSG00000052516"	3.49165
"1458232_at"	"ENSMUSG00000024868"	2.50809
"1458233_at"	"ENSMUSG00000070733"	4.84755
"1458238_at"	"ENSMUSG00000019947"	4.11903
"1458244_at"	"ENSMUSG00000027355"	3.35653
"1458245_at"	"ENSMUSG00000038578"	3.81527
"1458247_s_at"	"ENSMUSG00000030868"	7.83649
"1458250_at"	"ENSMUSG00000043259"	5.13234
"1458254_at"	"ENSMUSG00000079654"	7.32473
"1458256_at"	"ENSMUSG00000030056"	3.35922
"1458259_x_at"	"ENSMUSG00000019373"	2.70704
"1458267_at"	"ENSMUSG00000030145"	3.9745
"1458268_s_at"	"ENSMUSG00000020427"	8.60484
"1458269_at"	"ENSMUSG00000055421"	2.87988
"1458270_at"	"ENSMUSG00000050556"	3.3802
"1458271_at"	"ENSMUSG00000039488"	3.01123
"1458273_at"	"ENSMUSG00000000568"	3.7957
"1458274_at"	"ENSMUSG00000064141"	5.37531
"1458275_at"	"ENSMUSG00000029189"	4.48991
"1458276_x_at"	"ENSMUSG00000029516"	6.91308
"1458277_at"	"ENSMUSG00000023235"	3.76404
"1458281_at"	"ENSMUSG00000042082"	4.84067
"1458284_at"	"ENSMUSG00000006498"	7.22713
"1458287_at"	"ENSMUSG00000043456"	3.87288
"1458291_at"	"ENSMUSG00000041324"	4.39202
"1458292_at"	"ENSMUSG00000030751"	5.29669
"1458297_s_at"	"ENSMUSG00000026390"	3.47018
"1458299_s_at"	"ENSMUSG00000023947"	5.91673
"1458300_at"	"ENSMUSG00000028743"	3.2241
"1458303_at"	"ENSMUSG00000025427"	7.38302
"1458305_at"	"ENSMUSG00000036676"	3.25662
"1458306_at"	"ENSMUSG00000045625"	3.6752
"1458308_at"	"ENSMUSG00000035673"	6.48007
"1458311_at"	"ENSMUSG00000033909"	6.27967
"1458313_at"	"ENSMUSG00000041297"	6.9312
"1458315_at"	"ENSMUSG00000024240"	3.21797
"1458319_at"	"ENSMUSG00000028173"	3.46879
"1458320_at"	"ENSMUSG00000070471"	3.69423
"1458321_at"	"ENSMUSG00000039936"	2.70996
"1458322_x_at"	"ENSMUSG00000035539"	4.60845
"1458325_x_at"	"ENSMUSG00000040093"	4.57752
"1458326_at"	"ENSMUSG00000004667"	3.28759
"1458327_x_at"	"ENSMUSG00000046959"	2.74401
"1458331_x_at"	"ENSMUSG00000058019"	5.24902
"1458332_x_at"	"ENSMUSG00000076431"	3.38972
"1458333_x_at"	"ENSMUSG00000047751"	4.33267
"1458334_at"	"ENSMUSG00000030093"	2.88097
"1458335_x_at"	"ENSMUSG00000069020"	4.64709
"1458338_x_at"	"ENSMUSG00000005897"	4.76787
"1458339_at"	"ENSMUSG00000021982"	3.2379
"1458341_x_at"	"ENSMUSG00000053965"	8.86732
"1458342_at"	"ENSMUSG00000071234"	4.44781
"1458343_x_at"	"ENSMUSG00000002679"	6.42896
"1458344_at"	"ENSMUSG00000023143"	5.11155
"1458345_s_at"	"ENSMUSG00000036655"	6.36333
"1458347_s_at"	"ENSMUSG00000000385"	4.89553
"1458350_at"	"ENSMUSG00000052214"	4.85859
"1458351_s_at"	"ENSMUSG00000031605"	5.29529
"1458352_at"	"ENSMUSG00000015882"	3.2251
"1458353_at"	"ENSMUSG00000048148"	8.19178
"1458355_x_at"	"ENSMUSG00000078970"	6.48867
"1458357_x_at"	"ENSMUSG00000038502"	5.71976
"1458358_at"	"ENSMUSG00000037514"	5.59209
"1458361_at"	"ENSMUSG00000026648"	5.11407
"1458363_at"	"ENSMUSG00000035798"	3.47819
"1458364_s_at"	"ENSMUSG00000026466"	9.69038
"1458365_at"	"ENSMUSG00000040124"	4.06913
"1458366_at"	"ENSMUSG00000037486"	4.54626
"1458367_at"	"ENSMUSG00000071858"	2.7129
"1458368_at"	"ENSMUSG00000057003"	3.18996
"1458370_at"	"ENSMUSG00000034663"	7.61192
"1458372_at"	"ENSMUSG00000050106"	6.74363
"1458373_at"	"ENSMUSG00000051235"	2.85792
"1458374_at"	"ENSMUSG00000047534"	3.88262
"1458375_at"	"ENSMUSG00000040387"	4.5918
"1458377_at"	"ENSMUSG00000045248"	4.97814
"1458378_at"	"ENSMUSG00000039579"	3.50525
"1458379_at"	"ENSMUSG00000004360"	6.11202
"1458380_at"	"ENSMUSG00000042548"	4.15124
"1458381_at"	"ENSMUSG00000023959"	4.82687
"1458384_at"	"ENSMUSG00000045160"	5.50303
"1458385_at"	"ENSMUSG00000025757"	6.64263
"1458387_at"	"ENSMUSG00000025495"	4.85628
"1458388_at"	"ENSMUSG00000071104"	2.72605
"1458392_at"	"ENSMUSG00000070686"	2.76833
"1458393_at"	"ENSMUSG00000001323"	4.93052
"1458394_at"	"ENSMUSG00000027894"	5.8726
"1458396_at"	"ENSMUSG00000027071"	3.66551
"1458399_at"	"ENSMUSG00000051652"	3.83948
"1458401_at"	"ENSMUSG00000037270"	3.65406
"1458402_at"	"ENSMUSG00000032067"	3.15996
"1458403_at"	"ENSMUSG00000027692"	3.26003
"1458404_at"	"ENSMUSG00000025204"	6.50513
"1458405_at"	"ENSMUSG00000066647"	3.33524
"1458408_at"	"ENSMUSG00000021770"	5.28106
"1458410_at"	"ENSMUSG00000021027"	4.49097
"1458411_at"	"ENSMUSG00000066129"	4.13136
"1458412_at"	"ENSMUSG00000055150"	3.8328
"1458413_at"	"ENSMUSG00000032867"	3.65283
"1458415_at"	"ENSMUSG00000030155"	4.82636
"1458416_at"	"ENSMUSG00000097326"	6.18624
"1458417_at"	"ENSMUSG00000038773"	4.97492
"1458419_at"	"ENSMUSG00000087406"	5.2553
"1458420_at"	"ENSMUSG00000029165"	5.78679
"1458421_at"	"ENSMUSG00000056258"	3.22686
"1458423_at"	"ENSMUSG00000029823"	4.82265
"1458425_at"	"ENSMUSG00000097353"	5.15456
"1458427_at"	"ENSMUSG00000034329"	3.24859
"1458428_at"	"ENSMUSG00000058740"	3.29526
"1458429_at"	"ENSMUSG00000048865"	5.65001
"1458430_at"	"ENSMUSG00000046679"	5.31736
"1458431_at"	"ENSMUSG00000005610"	6.08239
"1458435_at"	"ENSMUSG00000097571"	4.61097
"1458436_at"	"ENSMUSG00000021460"	4.71744
"1458438_at"	"ENSMUSG00000034795"	7.18247
"1458439_a_at"	"ENSMUSG00000064061"	7.51202
"1458440_at"	"ENSMUSG00000042331"	5.73013
"1458441_at"	"ENSMUSG00000027894"	4.90324
"1458443_at"	"ENSMUSG00000003575"	5.08402
"1458447_at"	"ENSMUSG00000026605"	3.71127
"1458448_at"	"ENSMUSG00000016181"	5.85111
"1458449_at"	"ENSMUSG00000054611"	3.56218
"1458450_at"	"ENSMUSG00000022201"	4.39349
"1458452_at"	"ENSMUSG00000035569"	6.61968
"1458453_at"	"ENSMUSG00000033060"	4.73332
"1458455_at"	"ENSMUSG00000042895"	5.03691
"1458456_x_at"	"ENSMUSG00000037977"	3.20564
"1458458_at"	"ENSMUSG00000054404"	4.6536
"1458459_a_at"	"ENSMUSG00000097585"	5.91391
"1458461_at"	"ENSMUSG00000045291"	3.41657
"1458462_at"	"ENSMUSG00000048865"	4.13294
"1458464_at"	"ENSMUSG00000042807"	4.81323
"1458465_at"	"ENSMUSG00000029647"	5.37698
"1458466_at"	"ENSMUSG00000017760"	4.18377
"1458467_at"	"ENSMUSG00000095992"	3.99499
"1458468_at"	"ENSMUSG00000039914"	2.97441
"1458469_at"	"ENSMUSG00000022637"	7.63795
"1458471_at"	"ENSMUSG00000024283"	4.24866
"1458472_at"	"ENSMUSG00000025583"	4.07394
"1458473_at"	"ENSMUSG00000009734"	4.03986
"1458474_at"	"ENSMUSG00000003346"	5.88067
"1458476_at"	"ENSMUSG00000028842"	4.6761
"1458477_at"	"ENSMUSG00000039852"	3.20852
"1458479_at"	"ENSMUSG00000028312"	3.50193
"1458480_at"	"ENSMUSG00000032555"	3.8317
"1458481_at"	"ENSMUSG00000090141"	3.28797
"1458482_at"	"ENSMUSG00000040086"	3.70955
"1458483_at"	"ENSMUSG00000086363"	4.73008
"1458484_at"	"ENSMUSG00000044522"	3.75003
"1458485_at"	"ENSMUSG00000043556"	4.08956
"1458488_at"	"ENSMUSG00000028078"	5.34737
"1458490_at"	"ENSMUSG00000097403"	3.78867
"1458491_at"	"ENSMUSG00000032425"	5.0886
"1458492_x_at"	"ENSMUSG00000059974"	5.98685
"1458493_a_at"	"ENSMUSG00000039801"	5.05696
"1458499_at"	"ENSMUSG00000023868"	4.60058
"1458500_at"	"ENSMUSG00000045655"	4.41182
"1458501_at"	"ENSMUSG00000054455"	7.76833
"1458503_at"	"ENSMUSG00000029438"	3.29243
"1458504_at"	"ENSMUSG00000039981"	4.08486
"1458506_at"	"ENSMUSG00000108841"	3.7378
"1458508_at"	"ENSMUSG00000037236"	6.26238
"1458510_at"	"ENSMUSG00000059820"	7.00137
"1458511_at"	"ENSMUSG00000043323"	6.08735
"1458512_at"	"ENSMUSG00000032280"	6.12631
"1458513_at"	"ENSMUSG00000046709"	2.93885
"1458515_at"	"ENSMUSG00000060397"	4.40269
"1458518_at"	"ENSMUSG00000039782"	3.31214
"1458523_at"	"ENSMUSG00000030016"	4.17954
"1458524_at"	"ENSMUSG00000033487"	5.36561
"1458532_at"	"ENSMUSG00000021311"	5.49825
"1458534_at"	"ENSMUSG00000021719"	5.04508
"1458539_at"	"ENSMUSG00000056211"	4.95712
"1458541_at"	"ENSMUSG00000024603"	6.48908
"1458550_at"	"ENSMUSG00000035441"	8.35756
"1458553_at"	"ENSMUSG00000031538"	4.90944
"1458557_at"	"ENSMUSG00000059439"	3.74611
"1458560_at"	"ENSMUSG00000033952"	3.19926
"1458561_at"	"ENSMUSG00000006435"	5.21197
"1458563_at"	"ENSMUSG00000049728"	4.9087
"1458565_at"	"ENSMUSG00000024944"	4.3578
"1458570_at"	"ENSMUSG00000025142"	5.27497
"1458572_at"	"ENSMUSG00000028419"	3.37696
"1458576_at"	"ENSMUSG00000024764"	5.5278
"1458582_at"	"ENSMUSG00000035310"	4.98027
"1458583_at"	"ENSMUSG00000086080"	3.6078
"1458591_at"	"ENSMUSG00000043003"	3.65755
"1458593_at"	"ENSMUSG00000027204"	6.22025
"1458594_at"	"ENSMUSG00000090112"	3.71831
"1458595_at"	"ENSMUSG00000060798"	3.12469
"1458596_at"	"ENSMUSG00000024603"	4.73727
"1458602_at"	"ENSMUSG00000022641"	5.38841
"1458613_at"	"ENSMUSG00000026972"	6.62181
"1458614_at"	"ENSMUSG00000041477"	4.07842
"1458615_at"	"ENSMUSG00000037426"	4.33043
"1458617_at"	"ENSMUSG00000039671"	5.33045
"1458622_at"	"ENSMUSG00000055254"	2.82927
"1458624_at"	"ENSMUSG00000038132"	3.8317
"1458626_at"	"ENSMUSG00000029361"	3.79951
"1458635_at"	"ENSMUSG00000046828"	4.18457
"1458636_at"	"ENSMUSG00000022120"	3.24242
"1458638_at"	"ENSMUSG00000022255"	5.02415
"1458641_at"	"ENSMUSG00000002413"	5.46615
"1458642_at"	"ENSMUSG00000050241"	3.91995
"1458643_at"	"ENSMUSG00000029603"	3.76453
"1458644_at"	"ENSMUSG00000061882"	5.03384
"1458652_at"	"ENSMUSG00000048578"	3.85291
"1458654_at"	"ENSMUSG00000044308"	2.84665
"1458656_at"	"ENSMUSG00000109118"	6.8786
"1458666_at"	"ENSMUSG00000027244"	3.61323
"1458667_at"	"ENSMUSG00000068115"	3.60539
"1458668_at"	"ENSMUSG00000027506"	3.96389
"1458669_at"	"ENSMUSG00000031467"	3.86485
"1458670_at"	"ENSMUSG00000052551"	2.80825
"1458676_at"	"ENSMUSG00000032525"	3.07205
"1458677_at"	"ENSMUSG00000021236"	3.79571
"1458678_at"	"ENSMUSG00000030869"	5.25777
"1458679_a_at"	"ENSMUSG00000050891"	8.06057
"1458680_at"	"ENSMUSG00000031936"	4.25824
"1458682_at"	"ENSMUSG00000038538"	3.0612
"1458683_at"	"ENSMUSG00000095788"	4.6201
"1458685_at"	"ENSMUSG00000021027"	3.54321
"1458688_at"	"ENSMUSG00000024043"	5.63257
"1458690_at"	"ENSMUSG00000026977"	6.5989
"1458694_at"	"ENSMUSG00000038844"	4.0525
"1458695_at"	"ENSMUSG00000069114"	4.98835
"1458696_at"	"ENSMUSG00000025228"	4.86116
"1458701_at"	"ENSMUSG00000027346"	4.67144
"1458702_at"	"ENSMUSG00000097040"	4.95502
"1458707_at"	"ENSMUSG00000059146"	4.93281
"1458709_a_at"	"ENSMUSG00000020564"	4.94533
"1458715_at"	"ENSMUSG00000027997"	3.48619
"1458716_at"	"ENSMUSG00000026564"	3.07102
"1458718_at"	"ENSMUSG00000037913"	4.06913
"1458742_at"	"ENSMUSG00000037605"	3.19572
"1458748_at"	"ENSMUSG00000024491"	5.81163
"1458753_at"	"ENSMUSG00000054901"	5.03774
"1458761_at"	"ENSMUSG00000068290"	3.15266
"1458777_at"	"ENSMUSG00000036330"	2.86713
"1458799_at"	"ENSMUSG00000097622"	3.64058
"1458802_at"	"ENSMUSG00000028634"	5.06216
"1458803_at"	"ENSMUSG00000069793"	4.71192
"1458807_at"	"ENSMUSG00000028906"	4.09666
"1458813_at"	"ENSMUSG00000032511"	5.95685
"1458820_at"	"ENSMUSG00000045519"	3.82458
"1458824_at"	"ENSMUSG00000030533"	4.3793
"1458828_at"	"ENSMUSG00000037788"	3.90971
"1458830_at"	"ENSMUSG00000025551"	2.98267
"1458833_at"	"ENSMUSG00000020598"	3.4092
"1458836_at"	"ENSMUSG00000028222"	4.45373
"1458837_at"	"ENSMUSG00000047635"	3.2498
"1458839_at"	"ENSMUSG00000074030"	5.62401
"1458842_at"	"ENSMUSG00000016150"	3.78882
"1458843_at"	"ENSMUSG00000037426"	5.65072
"1458849_at"	"ENSMUSG00000024887"	4.98092
"1458861_at"	"ENSMUSG00000056755"	4.2524
"1458866_at"	"ENSMUSG00000046593"	3.44111
"1458867_at"	"ENSMUSG00000034488"	2.71145
"1458870_x_at"	"ENSMUSG00000033004"	4.97196
"1458871_at"	"ENSMUSG00000054537"	2.89223
"1458873_at"	"ENSMUSG00000033952"	3.9452
"1458878_at"	"ENSMUSG00000014932"	3.59682
"1458882_at"	"ENSMUSG00000026315"	7.3445
"1458887_at"	"ENSMUSG00000045680"	5.6005
"1458888_at"	"ENSMUSG00000056687"	3.38618
"1458889_at"	"ENSMUSG00000021262"	3.26912
"1458895_at"	"ENSMUSG00000046000"	4.06112
"1458896_at"	"ENSMUSG00000028901"	4.26278
"1458897_at"	"ENSMUSG00000047712"	7.57916
"1458899_at"	"ENSMUSG00000039701"	6.99394
"1458903_at"	"ENSMUSG00000097767"	4.46372
"1458904_at"	"ENSMUSG00000022297"	5.53196
"1458904_at"	"ENSMUSG00000107137"	5.53196
"1458906_at"	"ENSMUSG00000025439"	4.36226
"1458911_at"	"ENSMUSG00000072663"	3.50657
"1458914_at"	"ENSMUSG00000020832"	3.3556
"1458918_at"	"ENSMUSG00000035506"	3.69184
"1458919_at"	"ENSMUSG00000025609"	5.60426
"1458922_at"	"ENSMUSG00000042724"	2.99006
"1458925_at"	"ENSMUSG00000098022"	3.06323
"1458926_at"	"ENSMUSG00000058503"	4.61584
"1458929_at"	"ENSMUSG00000041797"	4.45193
"1458930_at"	"ENSMUSG00000037953"	4.57475
"1458932_at"	"ENSMUSG00000027674"	4.89046
"1458933_at"	"ENSMUSG00000033147"	6.22262
"1458937_at"	"ENSMUSG00000039485"	3.20303
"1458938_at"	"ENSMUSG00000027835"	2.84671
"1458941_at"	"ENSMUSG00000026872"	6.91177
"1458949_at"	"ENSMUSG00000087620"	2.94825
"1458951_at"	"ENSMUSG00000021115"	5.8654
